n,n_w,p,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
7500,20000,10000,0.9,2.0,4.752727272727272,0.006605189498874435,4.2338105222371585
7500,20000,10000,0.9,2.0,4.853636363636364,0.006602760760585436,4.2275203871922304
7500,20000,10000,0.9,2.0,4.954545454545454,0.006600308603938755,4.221386052630375
7500,20000,10000,0.9,2.0,5.055454545454545,0.006597838191865495,4.215401785315803
7500,20000,10000,0.9,2.0,5.156363636363636,0.006595354138189345,4.209562127742455
7500,20000,10000,0.9,2.0,5.257272727272727,0.006592860566427924,4.2038618821592815
7500,20000,10000,0.9,2.0,5.3581818181818175,0.00659036116174609,4.198296095632596
7500,20000,10000,0.9,2.0,5.459090909090909,0.00658785921693888,4.192860046077531
7500,20000,10000,0.9,2.0,5.56,0.006585357673198425,4.1875492291935945
7500,20000,10000,0.9,2.0,5.66090909090909,0.006582859156314515,4.182359346243242
7500,20000,10000,0.9,2.0,5.761818181818182,0.0065803660088700104,4.177286292615751
7500,20000,10000,0.9,2.0,5.862727272727272,0.006577880318916156,4.172326147122407
7500,20000,10000,0.9,2.0,5.963636363636363,0.0065754039455491,4.1674751619725345
7500,20000,10000,0.9,2.0,6.064545454545455,0.006572938541753589,4.1627297533832115
7500,20000,10000,0.9,2.0,6.165454545454545,0.0065704855748319494,4.158086492778852
7500,20000,10000,0.9,2.0,6.266363636363636,0.006568046344696795,4.153542098539831
7500,20000,10000,0.9,2.0,6.367272727272727,0.00656562200027051,4.14909342826223
7500,20000,10000,0.9,2.0,6.468181818181818,0.006563213554203915,4.144737471493541
7500,20000,10000,0.9,2.0,6.569090909090908,0.006560821896101275,4.140471342911701
7500,20000,10000,0.9,2.0,6.67,0.006558447804415631,4.136292275917088
7500,20000,10000,0.9,2.0,6.7709090909090905,0.006556091957158655,4.132197616609536
7500,20000,10000,0.9,2.0,6.871818181818181,0.00655375494155302,4.128184818124178
7500,20000,10000,0.9,2.0,6.972727272727273,0.0065514372627389645,4.124251435302119
7500,20000,10000,0.9,2.0,7.073636363636363,0.00654913935163539,4.120395119673484
7500,20000,10000,0.9,2.0,7.174545454545454,0.006546861572042701,4.116613614732124
7500,20000,10000,0.9,2.0,7.275454545454545,0.006544604227066516,4.112904751482697
7500,20000,10000,0.9,2.0,7.376363636363636,0.00654236756493088,4.109266444242327
7500,20000,10000,0.9,2.0,7.477272727272727,0.006540151784243014,4.105696686680217
7500,20000,10000,0.9,2.0,7.578181818181818,0.006537957038764805,4.102193548079859
7500,20000,10000,0.9,2.0,7.679090909090909,0.006535783441739655,4.098755169809572
7500,20000,10000,0.9,2.0,7.779999999999999,0.00653363106981873,4.095379761988061
7500,20000,10000,0.9,2.0,7.880909090909091,0.0065314999666256255,4.092065600332694
7500,20000,10000,0.9,2.0,7.981818181818181,0.0065293901459945,4.088811023179039
7500,20000,10000,0.9,2.0,8.082727272727272,0.006527301594913035,4.085614428660968
7500,20000,10000,0.9,2.0,8.183636363636364,0.00652523427619827,4.082474272041404
7500,20000,10000,0.9,2.0,8.284545454545453,0.006523188130930604,4.079389063184511
7500,20000,10000,0.9,2.0,8.385454545454545,0.0065211630806687754,4.0763573641606765
7500,20000,10000,0.9,2.0,8.486363636363636,0.0065191590294660096,4.073377786976265
7500,20000,10000,0.9,2.0,8.587272727272726,0.00651717586570585,4.070448991420705
7500,20000,10000,0.9,2.0,8.688181818181818,0.00651521346377421,4.067569683023882
7500,20000,10000,0.9,2.0,8.789090909090909,0.00651327168558259,4.064738611117383
7500,20000,10000,0.9,2.0,8.889999999999999,0.00651135038195598,4.061954566993427
7500,20000,10000,0.9,2.0,8.99090909090909,0.006509449393897519,4.059216382155928
7500,20000,10000,0.9,2.0,9.091818181818182,0.00650756855374115,4.056522926658216
7500,20000,10000,0.9,2.0,9.192727272727272,0.0065057076862019905,4.053873107522649
7500,20000,10000,0.9,2.0,9.293636363636365,0.00650386660933368,4.051265867237284
7500,20000,10000,0.9,2.0,9.394545454545456,0.00650204513540092,4.0487001823253825
7500,20000,10000,0.9,2.0,9.495454545454544,0.00650024307167425,4.046175061983628
7500,20000,10000,0.9,2.0,9.596363636363636,0.0064984602211544855,4.043689546785266
7500,20000,10000,0.9,2.0,9.697272727272727,0.0064966963832322104,4.041242707444563
7500,20000,10000,0.9,2.0,9.798181818181815,0.006494951354288655,4.038833643639262
7500,20000,10000,0.9,2.0,9.899090909090908,0.006493224928242215,4.036461482887847
7500,20000,10000,0.9,2.0,10.0,0.006491516897046,4.034125379478726
7500,20000,10000,0.9,3.0,0.01,0.0007529648603065726,1.2568513897544904
7500,20000,10000,0.9,3.0,0.1109090909090909,0.0009467345288899299,1.3883685690128968
7500,20000,10000,0.9,3.0,0.2118181818181818,0.0011570415543337572,1.4103809378937722
7500,20000,10000,0.9,3.0,0.3127272727272727,0.0013455804216845949,1.4116281470635577
7500,20000,10000,0.9,3.0,0.4136363636363636,0.0015077692401141928,1.4061644725121465
7500,20000,10000,0.9,3.0,0.5145454545454545,0.0016465776901389377,1.3982112070069885
7500,20000,10000,0.9,3.0,0.6154545454545455,0.0017659520433672045,1.3893850945689195
7500,20000,10000,0.9,3.0,0.7163636363636363,0.001869405518015912,1.3803867734547839
7500,20000,10000,0.9,3.0,0.8172727272727273,0.0019598012709979807,1.3715384637659225
7500,20000,10000,0.9,3.0,0.9181818181818182,0.002039416088194044,1.3629893246664162
7500,20000,10000,0.9,3.0,1.019090909090909,0.0021100537152636935,1.354803953452783
7500,20000,10000,0.9,3.0,1.12,0.0021731492770711994,1.3470039241381078
7500,20000,10000,0.9,3.0,1.220909090909091,0.002229853224078272,1.339588533943075
7500,20000,10000,0.9,3.0,1.3218181818181818,0.0022810958625396447,1.3325456441410537
7500,20000,10000,0.9,3.0,1.4227272727272726,0.002327636249985129,1.325857526377118
7500,20000,10000,0.9,3.0,1.5236363636363637,0.002370099177514607,1.3195040765469428
7500,20000,10000,0.9,3.0,1.6245454545454543,0.002409003253113614,1.3134645925050237
7500,20000,10000,0.9,3.0,1.7254545454545454,0.0024447823710665455,1.3077187474775591
7500,20000,10000,0.9,3.0,1.8263636363636364,0.0024778022563280875,1.3022471046266806
7500,20000,10000,0.9,3.0,1.9272727272727272,0.00250837332166452,1.2970313669908595
7500,20000,10000,0.9,3.0,2.028181818181818,0.002536760744597022,1.2920544744824474
7500,20000,10000,0.9,3.0,2.129090909090909,0.0025631924314268627,1.2873006132809723
7500,20000,10000,0.9,3.0,2.2299999999999995,0.0025878653622613476,1.2827551763194915
7500,20000,10000,0.9,3.0,2.3309090909090906,0.0026109506852967424,1.2784046979408978
7500,20000,10000,0.9,3.0,2.4318181818181817,0.002632597837059921,1.2742367764945635
7500,20000,10000,0.9,3.0,2.5327272727272723,0.002652937898171999,1.2702399930294623
7500,20000,10000,0.9,3.0,2.6336363636363638,0.0026720863446054975,1.2664038308232364
7500,20000,10000,0.9,3.0,2.7345454545454544,0.0026901453174959862,1.262718598397356
7500,20000,10000,0.9,3.0,2.835454545454545,0.002707205506889066,1.2591753573908453
7500,20000,10000,0.9,3.0,2.936363636363636,0.002723347723884288,1.2557658558884068
7500,20000,10000,0.9,3.0,3.037272727272727,0.0027386442197125122,1.2524824673334047
7500,20000,10000,0.9,3.0,3.1381818181818177,0.0027531597980712382,1.2493181348850384
7500,20000,10000,0.9,3.0,3.239090909090909,0.0027669527576116254,1.2462663209289166
7500,20000,10000,0.9,3.0,3.34,0.00278007569414049,1.2433209613753256
7500,20000,10000,0.9,3.0,3.4409090909090905,0.0027925761863640923,1.2404764243506554
7500,20000,10000,0.9,3.0,3.541818181818181,0.0028044973844840474,1.2377274728863572
7500,20000,10000,0.9,3.0,3.6427272727272726,0.002815878517379314,1.2350692312247973
7500,20000,10000,0.9,3.0,3.743636363636363,0.002826755331258648,1.2324971543850634
7500,20000,10000,0.9,3.0,3.8445454545454543,0.0028371604703863037,1.2300070006596013
7500,20000,10000,0.9,3.0,3.945454545454545,0.0028471238086461626,1.227594806741647
7500,20000,10000,0.9,3.0,4.046363636363636,0.002856672739223267,1.2252568652120808
7500,20000,10000,0.9,3.0,4.147272727272727,0.002865832428472677,1.2229897041416078
7500,20000,10000,0.9,3.0,4.248181818181818,0.002874626039058313,1.2207900685895012
7500,20000,10000,0.9,3.0,4.349090909090909,0.002883074926634344,1.2186549038033923
7500,20000,10000,0.9,3.0,4.449999999999999,0.0028911988136740502,1.2165813399456136
7500,20000,10000,0.9,3.0,4.550909090909091,0.0028990159434989686,1.2145666781905513
7500,20000,10000,0.9,3.0,4.651818181818181,0.002906543217102275,1.212608378054386
7500,20000,10000,0.9,3.0,4.752727272727272,0.0029137963149778704,1.2107040458337253
7500,20000,10000,0.9,3.0,4.853636363636364,0.002920789805846749,1.2088514240430615
7500,20000,10000,0.9,3.0,4.954545454545454,0.002927537243903058,1.2070483817529065
7500,20000,10000,0.9,3.0,5.055454545454545,0.0029340512559763985,1.2052929057410517
7500,20000,10000,0.9,3.0,5.156363636363636,0.0029403436198148923,1.2035830923787598
7500,20000,10000,0.9,3.0,5.257272727272727,0.00294642533453147,1.2019171401820314
7500,20000,10000,0.9,3.0,5.3581818181818175,0.0029523066841180947,1.2002933429654281
7500,20000,10000,0.9,3.0,5.459090909090909,0.0029579972948138708,1.1987100835424913
7500,20000,10000,0.9,3.0,5.56,0.0029635061870136453,1.197165827922573
7500,20000,10000,0.9,3.0,5.66090909090909,0.002968841822315879,1.1956591199590487
7500,20000,10000,0.9,3.0,5.761818181818182,0.0029740121462353856,1.1941885764084548
7500,20000,10000,0.9,3.0,5.862727272727272,0.0029790246270413796,1.1927528823641502
7500,20000,10000,0.9,3.0,5.963636363636363,0.002983886291127158,1.191350787031729
7500,20000,10000,0.9,3.0,6.064545454545455,0.002988603755268414,1.1899810998166291
7500,20000,10000,0.9,3.0,6.165454545454545,0.002993183256086387,1.1886426866972621
7500,20000,10000,0.9,3.0,6.266363636363636,0.0029976306769954816,1.1873344668595496
7500,20000,10000,0.9,3.0,6.367272727272727,0.003001951572883417,1.1860554095710574
7500,20000,10000,0.9,3.0,6.468181818181818,0.0030061511927441855,1.184804531274973
7500,20000,10000,0.9,3.0,6.569090909090908,0.0030102345004599114,1.1835808928859903
7500,20000,10000,0.9,3.0,6.67,0.003014206193906668,1.182383597271857
7500,20000,10000,0.9,3.0,6.7709090909090905,0.0030180707225402324,1.1812117869057774
7500,20000,10000,0.9,3.0,6.871818181818181,0.0030218323036015357,1.1800646416762384
7500,20000,10000,0.9,3.0,6.972727272727273,0.003025494937067148,1.1789413768419874
7500,20000,10000,0.9,3.0,7.073636363636363,0.003029062419456787,1.1778412411209997
7500,20000,10000,0.9,3.0,7.174545454545454,0.003032538356599084,1.1767635149032403
7500,20000,10000,0.9,3.0,7.275454545454545,0.0030359261754464005,1.175707508577894
7500,20000,10000,0.9,3.0,7.376363636363636,0.0030392291350204294,1.174672560966547
7500,20000,10000,0.9,3.0,7.477272727272727,0.0030424503365625334,1.1736580378545196
7500,20000,10000,0.9,3.0,7.578181818181818,0.0030455927329557956,1.1726633306132015
7500,20000,10000,0.9,3.0,7.679090909090909,0.0030486591374788595,1.1716878549068217
7500,20000,10000,0.9,3.0,7.779999999999999,0.0030516522319465793,1.170731049477649
7500,20000,10000,0.9,3.0,7.880909090909091,0.003054574574287007,1.1697923750040762
7500,20000,10000,0.9,3.0,7.981818181818181,0.0030574286055999192,1.1688713130265032
7500,20000,10000,0.9,3.0,8.082727272727272,0.00306021665673781,1.1679673649363405
7500,20000,10000,0.9,3.0,8.183636363636364,0.0030629409544467587,1.1670800510238015
7500,20000,10000,0.9,3.0,8.284545454545453,0.0030656036271011072,1.1662089095805177
7500,20000,10000,0.9,3.0,8.385454545454545,0.0030682067100631797,1.1653534960532983
7500,20000,10000,0.9,3.0,8.486363636363636,0.0030707521506961595,1.1645133822456286
7500,20000,10000,0.9,3.0,8.587272727272726,0.0030732418130563813,1.16368815556379
7500,20000,10000,0.9,3.0,8.688181818181818,0.0030756774822882924,1.1628774183046828
7500,20000,10000,0.9,3.0,8.789090909090909,0.0030780608687443417,1.1620807869826688
7500,20000,10000,0.9,3.0,8.889999999999999,0.0030803936118494408,1.1612978916929466
7500,20000,10000,0.9,3.0,8.99090909090909,0.0030826772837283,1.1605283755091451
7500,20000,10000,0.9,3.0,9.091818181818182,0.0030849133926125175,1.1597718939129953
7500,20000,10000,0.9,3.0,9.192727272727272,0.0030871033860429622,1.15902811425409
7500,20000,10000,0.9,3.0,9.293636363636365,0.003089248653881533,1.1582967152378782
7500,20000,10000,0.9,3.0,9.394545454545456,0.003091350531145421,1.1575773864401826
7500,20000,10000,0.9,3.0,9.495454545454544,0.0030934103006761394,1.1568698278466274
7500,20000,10000,0.9,3.0,9.596363636363636,0.0030954291956542196,1.1561737494154989
7500,20000,10000,0.9,3.0,9.697272727272727,0.003097408401970126,1.1554888706626423
7500,20000,10000,0.9,3.0,9.798181818181815,0.003099349060460671,1.1548149202670983
7500,20000,10000,0.9,3.0,9.899090909090908,0.0031012522690199258,1.1541516356962802
7500,20000,10000,0.9,3.0,10.0,0.0031031190845927183,1.1534987628495528
12500,200,5000,0.05,0.5,0.01,0.49994154486454967,1.4598986616426495
12500,200,5000,0.05,0.5,0.1109090909090909,0.5002885131376458,1.4609014793153794
12500,200,5000,0.05,0.5,0.2118181818181818,0.5006305144596054,1.4618917392443
12500,200,5000,0.05,0.5,0.3127272727272727,0.5009676452001524,1.4628696696357424
12500,200,5000,0.05,0.5,0.4136363636363636,0.5012999993400417,1.463835493187791
12500,200,5000,0.05,0.5,0.5145454545454545,0.501627668543617,1.464789427257521
12500,200,5000,0.05,0.5,0.6154545454545455,0.50195074222875,1.4657316840220551
12500,200,5000,0.05,0.5,0.7163636363636363,0.5022693076342706,1.4666624706337617
12500,200,5000,0.05,0.5,0.8172727272727273,0.5025834498849917,1.467581989369822
12500,200,5000,0.05,0.5,0.9181818181818182,0.5028932520544275,1.468490437776412
12500,200,5000,0.05,0.5,1.019090909090909,0.503198795225302,1.4693880088077207
12500,200,5000,0.05,0.5,1.12,0.5035001585479386,1.4702748909600305
12500,200,5000,0.05,0.5,1.220909090909091,0.503797419296614,1.4711512684010664
12500,200,5000,0.05,0.5,1.3218181818181818,0.5040906529239619,1.4720173210947987
12500,200,5000,0.05,0.5,1.4227272727272726,0.5043799331135035,1.4728732249219019
12500,200,5000,0.05,0.5,1.5236363636363637,0.5046653318303792,1.4737191517960346
12500,200,5000,0.05,0.5,1.6245454545454543,0.5049469193703551,1.4745552697761233
12500,200,5000,0.05,0.5,1.7254545454545454,0.5052247644071691,1.4753817431747955
12500,200,5000,0.05,0.5,1.8263636363636364,0.5054989340382849,1.4761987326631423
12500,200,5000,0.05,0.5,1.9272727272727272,0.5057694938291145,1.4770063953719228
12500,200,5000,0.05,0.5,2.028181818181818,0.50603650785577,1.4778048849893808
12500,200,5000,0.05,0.5,2.129090909090909,0.5063000387463978,1.4785943518557976
12500,200,5000,0.05,0.5,2.2299999999999995,0.5065601477211551,1.4793749430549048
12500,200,5000,0.05,0.5,2.3309090909090906,0.5068168946308765,1.4801468025022797
12500,200,5000,0.05,0.5,2.4318181818181817,0.507070337994482,1.4809100710308523
12500,200,5000,0.05,0.5,2.5327272727272723,0.507320535035172,1.4816648864736166
12500,200,5000,0.05,0.5,2.6336363636363638,0.5075675417154604,1.4824113837436679
12500,200,5000,0.05,0.5,2.7345454545454544,0.5078114127710796,1.4831496949116638
12500,200,5000,0.05,0.5,2.835454545454545,0.5080522017438093,1.483879949280799
12500,200,5000,0.05,0.5,2.936363636363636,0.5082899610132635,1.4846022734593984
12500,200,5000,0.05,0.5,3.037272727272727,0.5085247418276727,1.485316791431213
12500,200,5000,0.05,0.5,3.1381818181818177,0.5087565943337028,1.4860236246235003
12500,200,5000,0.05,0.5,3.239090909090909,0.5089855676053419,1.486722891972977
12500,200,5000,0.05,0.5,3.34,0.5092117096718906,1.487414709989715
12500,200,5000,0.05,0.5,3.4409090909090905,0.5094350675450865,1.4880991928190692
12500,200,5000,0.05,0.5,3.541818181818181,0.5096556872453959,1.4887764523016913
12500,200,5000,0.05,0.5,3.6427272727272726,0.5098736138274998,1.4894465980317089
12500,200,5000,0.05,0.5,3.743636363636363,0.5100888914050056,1.4901097374131353
12500,200,5000,0.05,0.5,3.8445454545454543,0.5103015631744097,1.4907659757145741
12500,200,5000,0.05,0.5,3.945454545454545,0.5105116714383379,1.4914154161222697
12500,200,5000,0.05,0.5,4.046363636363636,0.5107192576280887,1.4920581597915787
12500,200,5000,0.05,0.5,4.147272727272727,0.5109243623255044,1.4926943058969027
12500,200,5000,0.05,0.5,4.248181818181818,0.5111270252841921,1.4933239516801362
12500,200,5000,0.05,0.5,4.349090909090909,0.5113272854501175,1.493947192497704
12500,200,5000,0.05,0.5,4.449999999999999,0.5115251809815934,1.4945641218662016
12500,200,5000,0.05,0.5,4.550909090909091,0.5117207492686823,1.4951748315067124
12500,200,5000,0.05,0.5,4.651818181818181,0.5119140269520345,1.495779411387843
12500,200,5000,0.05,0.5,4.752727272727272,0.5121050499411794,1.496377949767509
12500,200,5000,0.05,0.5,4.853636363636364,0.5122938534322888,1.4969705332335261
12500,200,5000,0.05,0.5,4.954545454545454,0.5124804719254308,1.4975572467430394
12500,200,5000,0.05,0.5,5.055454545454545,0.5126649392413278,1.4981381736608332
12500,200,5000,0.05,0.5,5.156363636363636,0.5128472885376415,1.4987133957965573
12500,200,5000,0.05,0.5,5.257272727272727,0.5130275523247929,1.4992829934409042
12500,200,5000,0.05,0.5,5.3581818181818175,0.5132057624813378,1.499847045400778
12500,200,5000,0.05,0.5,5.459090909090909,0.5133819502689099,1.5004056290334764
12500,200,5000,0.05,0.5,5.56,0.5135561463467474,1.5009588202799333
12500,200,5000,0.05,0.5,5.66090909090909,0.5137283807858145,1.501506693697038
12500,200,5000,0.05,0.5,5.761818181818182,0.513898683082531,1.50204932248907
12500,200,5000,0.05,0.5,5.862727272727272,0.5140670821721252,1.5025867785382747
12500,200,5000,0.05,0.5,5.963636363636363,0.5142336064416184,1.5031191324346094
12500,200,5000,0.05,0.5,6.064545454545455,0.514398283742456,1.5036464535046818
12500,200,5000,0.05,0.5,6.165454545454545,0.5145611414027936,1.5041688098399082
12500,200,5000,0.05,0.5,6.266363636363636,0.5147222062394503,1.5046862683239257
12500,200,5000,0.05,0.5,6.367272727272727,0.5148815045695405,1.50519889465926
12500,200,5000,0.05,0.5,6.468181818181818,0.5150390622217926,1.5057067533932957
12500,200,5000,0.05,0.5,6.569090909090908,0.5151949045475648,1.5062099079435587
12500,200,5000,0.05,0.5,6.67,0.5153490564315674,1.5067084206223287
12500,200,5000,0.05,0.5,6.7709090909090905,0.5155015423023016,1.5072023526606102
12500,200,5000,0.05,0.5,6.871818181818181,0.5156523861422221,1.5076917642314824
12500,200,5000,0.05,0.5,6.972727272727273,0.5158016114976315,1.508176714472837
12500,200,5000,0.05,0.5,7.073636363636363,0.5159492414883174,1.5086572615095306
12500,200,5000,0.05,0.5,7.174545454545454,0.5160952988169379,1.509133462474979
12500,200,5000,0.05,0.5,7.275454545454545,0.5162398057781605,1.5096053735321748
12500,200,5000,0.05,0.5,7.376363636363636,0.5163827842675696,1.510073049894194
12500,200,5000,0.05,0.5,7.477272727272727,0.5165242557903398,1.5105365458441673
12500,200,5000,0.05,0.5,7.578181818181818,0.5166642414696905,1.5109959147547527
12500,200,5000,0.05,0.5,7.679090909090909,0.5168027620551217,1.5114512091071202
12500,200,5000,0.05,0.5,7.779999999999999,0.5169398379304415,1.5119024805094587
12500,200,5000,0.05,0.5,7.880909090909091,0.5170754891215903,1.5123497797150183
12500,200,5000,0.05,0.5,7.981818181818181,0.5172097353042677,1.5127931566397128
12500,200,5000,0.05,0.5,8.082727272727272,0.5173425958113665,1.5132326603792825
12500,200,5000,0.05,0.5,8.183636363636364,0.5174740896402218,1.5136683392260346
12500,200,5000,0.05,0.5,8.284545454545453,0.517604235459679,1.5141002406851753
12500,200,5000,0.05,0.5,8.385454545454545,0.5177330516169856,1.5145284114907434
12500,200,5000,0.05,0.5,8.486363636363636,0.5178605561445129,1.5149528976211553
12500,200,5000,0.05,0.5,8.587272727272726,0.5179867667663131,1.5153737443143744
12500,200,5000,0.05,0.5,8.688181818181818,0.5181117009045134,1.5157909960827216
12500,200,5000,0.05,0.5,8.789090909090909,0.518235375685555,1.5162046967273173
12500,200,5000,0.05,0.5,8.889999999999999,0.5183578079462803,1.5166148893521922
12500,200,5000,0.05,0.5,8.99090909090909,0.5184790142398711,1.517021616378055
12500,200,5000,0.05,0.5,9.091818181818182,0.5185990108416451,1.517424919555733
12500,200,5000,0.05,0.5,9.192727272727272,0.5187178137547107,1.5178248399793026
12500,200,5000,0.05,0.5,9.293636363636365,0.5188354387154887,1.5182214180989047
12500,200,5000,0.05,0.5,9.394545454545456,0.5189519011990984,1.5186146937332652
12500,200,5000,0.05,0.5,9.495454545454544,0.5190672164246202,1.5190047060819165
12500,200,5000,0.05,0.5,9.596363636363636,0.5191813993602284,1.5193914937371438
12500,200,5000,0.05,0.5,9.697272727272727,0.5192944647282068,1.519775094695651
12500,200,5000,0.05,0.5,9.798181818181815,0.5194064270098433,1.5201555463699594
12500,200,5000,0.05,0.5,9.899090909090908,0.5195173004502114,1.5205328855995424
12500,200,5000,0.05,0.5,10.0,0.5196270990628395,1.520907148661709
12500,200,5000,0.05,2.0,0.01,0.22429171808141374,1.2600709434950121
12500,200,5000,0.05,2.0,0.1109090909090909,0.2244469634316239,1.2610062987804789
12500,200,5000,0.05,2.0,0.2118181818181818,0.2246000776992268,1.2619293077789906
12500,200,5000,0.05,2.0,0.3127272727272727,0.22475110006134943,1.2628401988861897
12500,200,5000,0.05,2.0,0.4136363636363636,0.22490006877683935,1.2637391950114831
12500,200,5000,0.05,2.0,0.5145454545454545,0.22504702121272632,1.2646265137411303
12500,200,5000,0.05,2.0,0.6154545454545455,0.2251919938697755,1.2655023674955417
12500,200,5000,0.05,2.0,0.7163636363636363,0.22533502240716158,1.266366963681006
12500,200,5000,0.05,2.0,0.8172727272727273,0.22547614166630411,1.267220504836087
12500,200,5000,0.05,2.0,0.9181818181818182,0.22561538569389442,1.2680631887729046
12500,200,5000,0.05,2.0,1.019090909090909,0.2257527877641466,1.2688952087135186
12500,200,5000,0.05,2.0,1.12,0.22588838040030507,1.2697167534215938
12500,200,5000,0.05,2.0,1.220909090909091,0.2260221953954351,1.2705280073295555
12500,200,5000,0.05,2.0,1.3218181818181818,0.22615426383252704,1.2713291506614106
12500,200,5000,0.05,2.0,1.4227272727272726,0.22628461610393819,1.2721203595513961
12500,200,5000,0.05,2.0,1.5236363636363637,0.2264132819302002,1.272901806158639
12500,200,5000,0.05,2.0,1.6245454545454543,0.22654029037821463,1.2736736587779702
12500,200,5000,0.05,2.0,1.7254545454545454,0.22666566987886028,1.2744360819470413
12500,200,5000,0.05,2.0,1.8263636363636364,0.22678944824403513,1.2751892365499056
12500,200,5000,0.05,2.0,1.9272727272727272,0.22691165268315375,1.2759332799171763
12500,200,5000,0.05,2.0,2.028181818181818,0.22703230981912018,1.276668365922911
12500,200,5000,0.05,2.0,2.129090909090909,0.22715144570379597,1.2773946450783404
12500,200,5000,0.05,2.0,2.2299999999999995,0.22726908583298305,1.278112264622561
12500,200,5000,0.05,2.0,2.3309090909090906,0.22738525516093683,1.2788213686103036
12500,200,5000,0.05,2.0,2.4318181818181817,0.22749997811442935,1.2795220979969044
12500,200,5000,0.05,2.0,2.5327272727272723,0.2276132786063775,1.2802145907205496
12500,200,5000,0.05,2.0,2.6336363636363638,0.22772518004905118,1.2808989817819323
12500,200,5000,0.05,2.0,2.7345454545454544,0.22783570536687864,1.2815754033213917
12500,200,5000,0.05,2.0,2.835454545454545,0.22794487700886107,1.2822439846936344
12500,200,5000,0.05,2.0,2.936363636363636,0.2280527169606125,1.2829048525401303
12500,200,5000,0.05,2.0,3.037272727272727,0.22815924675603583,1.2835581308592636
12500,200,5000,0.05,2.0,3.1381818181818177,0.22826448748865022,1.2842039410743136
12500,200,5000,0.05,2.0,3.239090909090909,0.2283684598225803,1.2848424020993607
12500,200,5000,0.05,2.0,3.34,0.22847118400321914,1.285473630403174
12500,200,5000,0.05,2.0,3.4409090909090905,0.22857267986757762,1.2860977400711557
12500,200,5000,0.05,2.0,3.541818181818181,0.22867296685432864,1.2867148428654287
12500,200,5000,0.05,2.0,3.6427272727272726,0.22877206401355937,1.287325048283098
12500,200,5000,0.05,2.0,3.743636363636363,0.2288699900162386,1.2879284636127877
12500,200,5000,0.05,2.0,3.8445454545454543,0.2289667631634115,1.2885251939894897
12500,200,5000,0.05,2.0,3.945454545454545,0.2290624013951287,1.2891153424477853
12500,200,5000,0.05,2.0,4.046363636363636,0.22915692229912016,1.2896990099735028
12500,200,5000,0.05,2.0,4.147272727272727,0.2292503431192218,1.290276295553865
12500,200,5000,0.05,2.0,4.248181818181818,0.2293426807635628,1.2908472962261661
12500,200,5000,0.05,2.0,4.349090909090909,0.22943395181252177,1.2914121071250424
12500,200,5000,0.05,2.0,4.449999999999999,0.2295241725264594,1.291970821528375
12500,200,5000,0.05,2.0,4.550909090909091,0.22961335885323528,1.2925235309018768
12500,200,5000,0.05,2.0,4.651818181818181,0.22970152643551417,1.2930703249423972
12500,200,5000,0.05,2.0,4.752727272727272,0.22978869061787138,1.2936112916200049
12500,200,5000,0.05,2.0,4.853636363636364,0.22987486645370114,1.2941465172188698
12500,200,5000,0.05,2.0,4.954545454545454,0.22996006871193556,1.294676086376994
12500,200,5000,0.05,2.0,5.055454545454545,0.2300443118835799,1.2952000821248322
12500,200,5000,0.05,2.0,5.156363636363636,0.23012761018807035,1.2957185859228306
12500,200,5000,0.05,2.0,5.257272727272727,0.23020997757945919,1.2962316776979224
12500,200,5000,0.05,2.0,5.3581818181818175,0.23029142775243328,1.2967394358790094
12500,200,5000,0.05,2.0,5.459090909090909,0.23037197414817095,1.29724193743148
12500,200,5000,0.05,2.0,5.56,0.23045162996004298,1.2977392578907634
12500,200,5000,0.05,2.0,5.66090909090909,0.23053040813916081,1.2982314713949807
12500,200,5000,0.05,2.0,5.761818181818182,0.2306083213997784,1.298718650716705
12500,200,5000,0.05,2.0,5.862727272727272,0.23068538222455187,1.2992008672938593
12500,200,5000,0.05,2.0,5.963636363636363,0.23076160286966035,1.2996781912597901
12500,200,5000,0.05,2.0,6.064545454545455,0.23083699536979346,1.3001506914725276
12500,200,5000,0.05,2.0,6.165454545454545,0.23091157154300834,1.3006184355432728
12500,200,5000,0.05,2.0,6.266363636363636,0.2309853429954619,1.3010814898641183
12500,200,5000,0.05,2.0,6.367272727272727,0.23105832112601923,1.3015399196350441
12500,200,5000,0.05,2.0,6.468181818181818,0.231130517130745,1.301993788890201
12500,200,5000,0.05,2.0,6.569090909090908,0.23120194200727906,1.3024431605235027
12500,200,5000,0.05,2.0,6.67,0.23127260655910115,1.3028880963135483
12500,200,5000,0.05,2.0,6.7709090909090905,0.2313425213996863,1.3033286569479081
12500,200,5000,0.05,2.0,6.871818181818181,0.2314116969565562,1.303764902046764
12500,200,5000,0.05,2.0,6.972727272727273,0.2314801434752282,1.3041968901859544
12500,200,5000,0.05,2.0,7.073636363636363,0.23154787102306482,1.3046246789194218
12500,200,5000,0.05,2.0,7.174545454545454,0.2316148894930282,1.3050483248010873
12500,200,5000,0.05,2.0,7.275454545454545,0.23168120860733973,1.3054678834061741
12500,200,5000,0.05,2.0,7.376363636363636,0.23174683792105016,1.3058834093519813
12500,200,5000,0.05,2.0,7.477272727272727,0.23181178682552123,1.3062949563181394
12500,200,5000,0.05,2.0,7.578181818181818,0.23187606455182178,1.3067025770663576
