n,n_w,p,kappa,noise_std,lambda,iter,R_squared_ind,R_squared_sum
7500,20000,5000,0.5,3.0,10.0,15,0.0215691392324781,0.0702988869079507
7500,20000,5000,0.5,3.0,10.0,16,0.0389761503894021,0.3177107858032487
7500,20000,5000,0.5,3.0,10.0,17,0.0289478817816694,0.3201258070804789
7500,20000,5000,0.5,3.0,10.0,18,0.0430018119162175,0.0599453838451838
7500,20000,5000,0.5,3.0,10.0,19,0.0443783931459154,0.286873162189155
7500,20000,5000,0.5,3.0,10.0,20,0.05600008924432,0.4574191773935872
7500,20000,5000,0.9,0.5,10.0,1,0.3081782952384209,0.5863446306877077
7500,20000,5000,0.9,0.5,10.0,2,0.2249137098676277,0.00612672033961
7500,20000,5000,0.9,0.5,10.0,3,0.3360850074594196,0.0947930771543083
7500,20000,5000,0.9,0.5,10.0,4,0.2712824015589002,0.5972433555974482
7500,20000,5000,0.9,0.5,10.0,5,0.2838558027330505,0.0023055121493331
7500,20000,5000,0.9,0.5,10.0,6,0.2810518798996058,0.4812861100890447
7500,20000,5000,0.9,0.5,10.0,7,0.2741773994319473,0.2419755595480029
7500,20000,5000,0.9,0.5,10.0,8,0.2930572521346745,0.1228448517985801
7500,20000,5000,0.9,0.5,10.0,9,0.298598988769002,1.509983754969173
7500,20000,5000,0.9,0.5,10.0,10,0.2463329743410406,0.0429217748004549
7500,20000,5000,0.9,0.5,10.0,11,0.3332808171654428,0.4917282395727315
7500,20000,5000,0.9,0.5,10.0,12,0.2708832345170963,0.0070068914813449
7500,20000,5000,0.9,0.5,10.0,13,0.2534061182147104,0.4349149138080248
7500,20000,5000,0.9,0.5,10.0,14,0.2857407519485471,0.0656318231276276
7500,20000,5000,0.9,0.5,10.0,15,0.2807298405770635,0.1720714948845845
7500,20000,5000,0.9,0.5,10.0,16,0.2575320950734642,0.2603648182552928
7500,20000,5000,0.9,0.5,10.0,17,0.3087240718755992,0.224652498914341
7500,20000,5000,0.9,0.5,10.0,18,0.2826594833480481,0.3122647630048905
7500,20000,5000,0.9,0.5,10.0,19,0.2682422040680903,58.50000225118427
7500,20000,5000,0.9,0.5,10.0,20,0.2694132585166434,0.0027687484871271
7500,20000,5000,0.9,2.0,10.0,1,0.0080474648274481,0.3844997625027849
7500,20000,5000,0.9,2.0,10.0,2,0.0170951582289353,0.7039720981531019
7500,20000,5000,0.9,2.0,10.0,3,0.0183485372501583,0.002238410182581
7500,20000,5000,0.9,2.0,10.0,4,0.0146976858229206,27.984271404898085
7500,20000,5000,0.9,2.0,10.0,5,0.0180219434632894,0.6755307883736159
7500,20000,5000,0.9,2.0,10.0,6,0.0093396947395484,0.0266754459288612
7500,20000,5000,0.9,2.0,10.0,7,0.017838463073042,0.0984076745168922
7500,20000,5000,0.9,2.0,10.0,8,0.0044580281262083,0.0454337687872649
7500,20000,5000,0.9,2.0,10.0,9,0.0106045444304669,0.0439251184558108
7500,20000,5000,0.9,2.0,10.0,10,0.0167353854537827,0.6790894227402757
7500,20000,5000,0.9,2.0,10.0,11,0.0112460954414801,0.0980776241743772
7500,20000,5000,0.9,2.0,10.0,12,0.0045489187397224,0.6489671066152397
7500,20000,5000,0.9,2.0,10.0,13,0.0146354711513744,0.5312737667396669
7500,20000,5000,0.9,2.0,10.0,14,0.018457169635005,1.059624957100498
7500,20000,5000,0.9,2.0,10.0,15,0.003754295257474,0.0159204494609113
7500,20000,5000,0.9,2.0,10.0,16,0.0113443834818295,0.0066836964581534
7500,20000,5000,0.9,2.0,10.0,17,0.005604597421027,0.1039030389974565
7500,20000,5000,0.9,2.0,10.0,18,0.0245698389436778,0.0218826142901
7500,20000,5000,0.9,2.0,10.0,19,0.0107318635000293,0.6731591097328008
7500,20000,5000,0.9,2.0,10.0,20,0.0116968048269104,0.6266585204118736
7500,20000,5000,0.9,3.0,10.0,1,0.0029130099834725,0.0780459021938847
7500,20000,5000,0.9,3.0,10.0,2,0.0051197802988278,1.3959225347247588
7500,20000,5000,0.9,3.0,10.0,3,0.0028736591239499,0.6315687678337067
7500,20000,5000,0.9,3.0,10.0,4,0.0140876704126456,0.5075428787455982
7500,20000,5000,0.9,3.0,10.0,5,0.0031020311320237,0.0328768717782801
7500,20000,5000,0.9,3.0,10.0,6,0.0108563946751809,0.0186143248277696
7500,20000,5000,0.9,3.0,10.0,7,0.0077334688692544,0.0838198997174555
7500,20000,5000,0.9,3.0,10.0,8,0.0123818440864286,0.1401026847957391
7500,20000,5000,0.9,3.0,10.0,9,0.0109956830147628,0.903471049301906
7500,20000,5000,0.9,3.0,10.0,10,0.0052039336467976,0.8030639001320224
7500,20000,5000,0.9,3.0,10.0,11,0.0109849715442162,1.1435833205157333
7500,20000,5000,0.9,3.0,10.0,12,0.0027342123789278,1.3698926158917972
7500,20000,5000,0.9,3.0,10.0,13,0.0040537396596782,1.0838871820660432
7500,20000,5000,0.9,3.0,10.0,14,0.0013083002132672,0.0561459896014249
7500,20000,5000,0.9,3.0,10.0,15,0.003388945956265,1.3461520666215443
7500,20000,5000,0.9,3.0,10.0,16,0.0105713533104679,0.3989367886844267
7500,20000,5000,0.9,3.0,10.0,17,0.004215451241192,0.0202386997395677
7500,20000,5000,0.9,3.0,10.0,18,0.0167608003960045,0.4811249323609782
7500,20000,5000,0.9,3.0,10.0,19,0.0111258698100969,1.3447859029306706
7500,20000,5000,0.9,3.0,10.0,20,0.001878034242239,1.3668036246625743
7500,20000,10000,0.05,0.5,10.0,1,0.3740427770526957,3.5315095771952354
7500,20000,10000,0.05,0.5,10.0,2,0.3574020628676003,0.7644044667997796
7500,20000,10000,0.05,0.5,10.0,3,0.3442607987906599,0.8345871224476443
7500,20000,10000,0.05,0.5,10.0,4,0.3861007107945015,4.956378967958738
7500,20000,10000,0.05,0.5,10.0,5,0.3574344060645217,0.0002718960167525
7500,20000,10000,0.05,0.5,10.0,6,0.3233435577019012,2.256029157698584
7500,20000,10000,0.05,0.5,10.0,7,0.359425693431079,5.341249079397478
7500,20000,10000,0.05,0.5,10.0,8,0.3685978284319651,0.1665440414904099
7500,20000,10000,0.05,0.5,10.0,9,0.3411196040076605,0.629239300556836
7500,20000,10000,0.05,0.5,10.0,10,0.3291472051999839,0.0405692855435123
7500,20000,10000,0.05,0.5,10.0,11,0.3522938788538942,1.6393345142199345
7500,20000,10000,0.05,0.5,10.0,12,0.4027306078580152,0.8737685911529405
7500,20000,10000,0.05,0.5,10.0,13,0.3149103100281582,0.0886532136273883
7500,20000,10000,0.05,0.5,10.0,14,0.3061547884370385,0.0422550112957836
7500,20000,10000,0.05,0.5,10.0,15,0.37190696686033,3.361404599508832
7500,20000,10000,0.05,0.5,10.0,16,0.3538574874865446,0.8580019077221137
7500,20000,10000,0.05,0.5,10.0,17,0.3624327643135386,0.5028917425737653
7500,20000,10000,0.05,0.5,10.0,18,0.3676539027677697,0.1212551356921956
7500,20000,10000,0.05,0.5,10.0,19,0.3725713407602117,0.8410303951825978
7500,20000,10000,0.05,0.5,10.0,20,0.3480460678390199,0.8707038410120584
7500,20000,10000,0.05,2.0,10.0,1,0.1372663918208868,0.504515265011324
7500,20000,10000,0.05,2.0,10.0,2,0.1176352394677253,0.0176618510740026
7500,20000,10000,0.05,2.0,10.0,3,0.1501812441577026,0.6282487598255235
7500,20000,10000,0.05,2.0,10.0,4,0.1087856691658057,0.5486143157587308
7500,20000,10000,0.05,2.0,10.0,5,0.1118450850093207,0.4518145052024147
7500,20000,10000,0.05,2.0,10.0,6,0.1090213846736397,0.010936518302279
7500,20000,10000,0.05,2.0,10.0,7,0.1235388524757068,0.1477337462594999
7500,20000,10000,0.05,2.0,10.0,8,0.1411220259580579,0.062064039288517
7500,20000,10000,0.05,2.0,10.0,9,0.114293226032523,0.3428837612267743
7500,20000,10000,0.05,2.0,10.0,10,0.1042662214484685,0.0378483706115809
7500,20000,10000,0.05,2.0,10.0,11,0.1348249114685606,0.6044762055191143
7500,20000,10000,0.05,2.0,10.0,12,0.1556451445788163,1.2007747164893106
7500,20000,10000,0.05,2.0,10.0,13,0.1447128246908567,10.313998634130597
7500,20000,10000,0.05,2.0,10.0,14,0.1267837744012783,0.6779890391316178
7500,20000,10000,0.05,2.0,10.0,15,0.1669949997024087,0.3769638354831259
7500,20000,10000,0.05,2.0,10.0,16,0.1183105741893206,0.8402773912845559
7500,20000,10000,0.05,2.0,10.0,17,0.1290813927197772,0.1948368710151444
7500,20000,10000,0.05,2.0,10.0,18,0.1163110056033623,0.3586816799289378
7500,20000,10000,0.05,2.0,10.0,19,0.1369622840369784,0.8837890449667669
7500,20000,10000,0.05,2.0,10.0,20,0.1166313904803991,2.069718248396513
7500,20000,10000,0.05,3.0,10.0,1,0.0703368517565298,0.7233184783631562
7500,20000,10000,0.05,3.0,10.0,2,0.0732253125512777,3.729013021277339
7500,20000,10000,0.05,3.0,10.0,3,0.0561078835950092,10.485150738392273
7500,20000,10000,0.05,3.0,10.0,4,0.0614633080270276,0.0379796460894997
7500,20000,10000,0.05,3.0,10.0,5,0.0927510251772459,0.8370664781155076
7500,20000,10000,0.05,3.0,10.0,6,0.058267021578608,0.3544537755144046
7500,20000,10000,0.05,3.0,10.0,7,0.0630601251110936,1.2088383795440831
7500,20000,10000,0.05,3.0,10.0,8,0.0654335822712646,1.030705910714865
7500,20000,10000,0.05,3.0,10.0,9,0.0628907397325175,0.2597003552151122
7500,20000,10000,0.05,3.0,10.0,10,0.0792144441734279,0.0180167212668847
7500,20000,10000,0.05,3.0,10.0,11,0.0674126289598066,0.6730001068867401
7500,20000,10000,0.05,3.0,10.0,12,0.0653598155158364,0.051182977913481
7500,20000,10000,0.05,3.0,10.0,13,0.0855565411873594,0.6041439307755345
7500,20000,10000,0.05,3.0,10.0,14,0.0574098830927343,0.0093833786007155
7500,20000,10000,0.05,3.0,10.0,15,0.053215710073719,0.0412229527168355
7500,20000,10000,0.05,3.0,10.0,16,0.0650800741681393,0.6494238889774572
7500,20000,10000,0.05,3.0,10.0,17,0.0725568122400958,0.1946371558121853
7500,20000,10000,0.05,3.0,10.0,18,0.0589656450055957,0.3658441858388429
7500,20000,10000,0.05,3.0,10.0,19,0.0653954086998509,1.3234840391194935
7500,20000,10000,0.05,3.0,10.0,20,0.0780392783832755,0.8260161688783585
7500,20000,10000,0.5,0.5,10.0,1,0.3365687180634468,0.8007597467309372
7500,20000,10000,0.5,0.5,10.0,2,0.3653631295790543,3.109854039996698
7500,20000,10000,0.5,0.5,10.0,3,0.3371111300863271,0.784789692578479
7500,20000,10000,0.5,0.5,10.0,4,0.3023661594648412,0.0610834468857717
7500,20000,10000,0.5,0.5,10.0,5,0.3955113720475489,0.6234257187567119
7500,20000,10000,0.5,0.5,10.0,6,0.340010247615209,0.0431709759236351
7500,20000,10000,0.5,0.5,10.0,7,0.2993685222279498,0.2532510380164309
7500,20000,10000,0.5,0.5,10.0,8,0.3787940144114347,0.1431042857106798
7500,20000,10000,0.5,0.5,10.0,9,0.3498684664488339,0.7995295361593439
7500,20000,10000,0.5,0.5,10.0,10,0.3310815086733465,0.0051794319579342
7500,20000,10000,0.5,0.5,10.0,11,0.3266241363139033,2.2909154677229364
7500,20000,10000,0.5,0.5,10.0,12,0.3449830022955303,0.0113653256297834
7500,20000,10000,0.5,0.5,10.0,13,0.3485774008425789,0.0413510365791347
7500,20000,10000,0.5,0.5,10.0,14,0.3436763204644817,0.442441192403921
7500,20000,10000,0.5,0.5,10.0,15,0.3310704505163264,0.497906958798043
7500,20000,10000,0.5,0.5,10.0,16,0.3207789634848753,10.803429040292034
7500,20000,10000,0.5,0.5,10.0,17,0.3452677316146481,0.7446193280615588
7500,20000,10000,0.5,0.5,10.0,18,0.3277915020418596,0.5918131566899004
7500,20000,10000,0.5,0.5,10.0,19,0.3443711850324338,0.7327313698761005
7500,20000,10000,0.5,0.5,10.0,20,0.326594620750132,0.7988351244061375
7500,20000,10000,0.5,2.0,10.0,1,0.0438505938944539,8.135485224563318
7500,20000,10000,0.5,2.0,10.0,2,0.0481011012593042,0.979311373329182
7500,20000,10000,0.5,2.0,10.0,3,0.03705835768644,0.4530495314449425
7500,20000,10000,0.5,2.0,10.0,4,0.0196318176533158,0.9853547069325012
7500,20000,10000,0.5,2.0,10.0,5,0.0309731860438664,0.8347429458275204
7500,20000,10000,0.5,2.0,10.0,6,0.046532883036227,0.7833152686541546
7500,20000,10000,0.5,2.0,10.0,7,0.0507236135901388,1.861247421332746
7500,20000,10000,0.5,2.0,10.0,8,0.0560964350997025,0.0101211244242667
7500,20000,10000,0.5,2.0,10.0,9,0.0456711213103129,0.3443403989659391
7500,20000,10000,0.5,2.0,10.0,10,0.0498785156188664,2.075179729237669
7500,20000,10000,0.5,2.0,10.0,11,0.0565499325881246,13.212686268642644
7500,20000,10000,0.5,2.0,10.0,12,0.0425467287721439,4.541974853438196
7500,20000,10000,0.5,2.0,10.0,13,0.055764196938193,0.0042359151594519
7500,20000,10000,0.5,2.0,10.0,14,0.0385230714972874,0.0003161388725176
7500,20000,10000,0.5,2.0,10.0,15,0.0437541052652993,0.0105829509974052
7500,20000,10000,0.5,2.0,10.0,16,0.0404679053631122,0.9009585387915784
7500,20000,10000,0.5,2.0,10.0,17,0.0386690587126358,0.0008964760547644
7500,20000,10000,0.5,2.0,10.0,18,0.0505701520029877,0.994655468617082
7500,20000,10000,0.5,2.0,10.0,19,0.0633478485469206,0.0060688942839699
7500,20000,10000,0.5,2.0,10.0,20,0.0443401355743063,0.9797680339878254
7500,20000,10000,0.5,3.0,10.0,1,0.0059615771518982,11.743300439102748
7500,20000,10000,0.5,3.0,10.0,2,0.0313489900527585,0.2670092580464507
7500,20000,10000,0.5,3.0,10.0,3,0.0171462795941394,1.4612826362233995
7500,20000,10000,0.5,3.0,10.0,4,0.0256289072094741,1.4491332048575811
7500,20000,10000,0.5,3.0,10.0,5,0.0252231465116978,1.4674035395915117
7500,20000,10000,0.5,3.0,10.0,6,0.0314766211600667,0.1873948905748984
7500,20000,10000,0.5,3.0,10.0,7,0.0199439095388783,1.4318499438680896
7500,20000,10000,0.5,3.0,10.0,8,0.0257085643238872,0.0054321872629439
7500,20000,10000,0.5,3.0,10.0,9,0.0295473013815744,1.768046098604001
7500,20000,10000,0.5,3.0,10.0,10,0.0274858923221123,0.0708718208887166
7500,20000,10000,0.5,3.0,10.0,11,0.0184674953025883,0.0140350569312743
7500,20000,10000,0.5,3.0,10.0,12,0.0379315495329407,5.905613805031624
7500,20000,10000,0.5,3.0,10.0,13,0.0260750538089056,0.6571766316747831
7500,20000,10000,0.5,3.0,10.0,14,0.0278483218694265,1.4402522203465464
7500,20000,10000,0.5,3.0,10.0,15,0.0356773465734568,1.2302858707858095
7500,20000,10000,0.5,3.0,10.0,16,0.0141418491821581,0.653520552291443
7500,20000,10000,0.5,3.0,10.0,17,0.0145887889645526,0.9884608089256548
7500,20000,10000,0.5,3.0,10.0,18,0.0340901706066249,1.407298096141426
7500,20000,10000,0.5,3.0,10.0,19,0.0174780650297563,0.72100036989532
7500,20000,10000,0.5,3.0,10.0,20,0.013928192847839,0.1471719277566311
7500,20000,10000,0.9,0.5,10.0,1,0.2354591067095983,0.6078910024288762
7500,20000,10000,0.9,0.5,10.0,2,0.2434936902056761,6.453607192650289e-05
7500,20000,10000,0.9,0.5,10.0,3,0.2205740526284902,0.1790864355377224
7500,20000,10000,0.9,0.5,10.0,4,0.1856823161573702,0.6338266527242984
7500,20000,10000,0.9,0.5,10.0,5,0.1956720197753759,0.0511521833017659
7500,20000,10000,0.9,0.5,10.0,6,0.1787565248970384,0.4389737453866492
7500,20000,10000,0.9,0.5,10.0,7,0.1989568278028022,0.2512368076573349
7500,20000,10000,0.9,0.5,10.0,8,0.2043995374177795,0.219177230034024
7500,20000,10000,0.9,0.5,10.0,9,0.1765353400724187,2.281672774366211
7500,20000,10000,0.9,0.5,10.0,10,0.2058495821636448,0.0988833188303158
7500,20000,10000,0.9,0.5,10.0,11,0.1984702042640954,0.4534599709454184
7500,20000,10000,0.9,0.5,10.0,12,0.1759952221002523,0.0707467373574235
7500,20000,10000,0.9,0.5,10.0,13,0.2206535034552699,0.585152241834167
7500,20000,10000,0.9,0.5,10.0,14,0.1582374823400588,0.0471394301223604
7500,20000,10000,0.9,0.5,10.0,15,0.2135712355671515,0.2859180570741731
7500,20000,10000,0.9,0.5,10.0,16,0.2310149345587485,0.5402571580672535
7500,20000,10000,0.9,0.5,10.0,17,0.2335699580624231,0.1423869977726001
7500,20000,10000,0.9,0.5,10.0,18,0.2251746581701774,0.457047782718103
7500,20000,10000,0.9,0.5,10.0,19,0.1962510542424228,90.41752702411408
7500,20000,10000,0.9,0.5,10.0,20,0.2187182170791651,0.053504240026516
7500,20000,10000,0.9,2.0,10.0,1,0.0058528746389944,0.664216632169942
7500,20000,10000,0.9,2.0,10.0,2,0.0041905125034652,0.0390335156499037
7500,20000,10000,0.9,2.0,10.0,3,0.0057481793370177,1.6643814011595626
7500,20000,10000,0.9,2.0,10.0,4,0.0079284457859244,56.01182088352869
7500,20000,10000,0.9,2.0,10.0,5,0.0115628207879841,0.1546693542886829
7500,20000,10000,0.9,2.0,10.0,6,0.0029783014746616,1.803894716301311
7500,20000,10000,0.9,2.0,10.0,7,0.0035154628840246,1.4222352133320268
7500,20000,10000,0.9,2.0,10.0,8,0.0051799294101767,2.807815052179104
7500,20000,10000,0.9,2.0,10.0,9,0.0015724770450257,1.783717580138272
7500,20000,10000,0.9,2.0,10.0,10,0.002770059074361,0.0661154767383911
7500,20000,10000,0.9,2.0,10.0,11,0.0045923285636999,1.1191606568108583
7500,20000,10000,0.9,2.0,10.0,12,0.0145003042481323,0.1982284495764181
7500,20000,10000,0.9,2.0,10.0,13,0.002820296609395,0.2575156725652436
7500,20000,10000,0.9,2.0,10.0,14,0.0051029292647744,5.325940329876612
7500,20000,10000,0.9,2.0,10.0,15,0.0006684353295864,1.7344917046741914
7500,20000,10000,0.9,2.0,10.0,16,0.0166049523231336,1.697666793383635
7500,20000,10000,0.9,2.0,10.0,17,0.0188996974548987,1.1017392892408162
7500,20000,10000,0.9,2.0,10.0,18,0.0033620772983647,2.6280969952882303
7500,20000,10000,0.9,2.0,10.0,19,0.0047066193386096,0.0728691922592588
7500,20000,10000,0.9,2.0,10.0,20,0.00727363456869,0.1288986804133859
7500,20000,10000,0.9,3.0,10.0,1,0.0043628728023804,1.2499723857634202
7500,20000,10000,0.9,3.0,10.0,2,0.0028164391444242,0.2071837002493869
7500,20000,10000,0.9,3.0,10.0,3,3.705383540152777e-06,0.2454278415143918
7500,20000,10000,0.9,3.0,10.0,4,5.604753096426154e-05,4.886761239380227
7500,20000,10000,0.9,3.0,10.0,5,0.0023611239706705,2.3241863504750286
7500,20000,10000,0.9,3.0,10.0,6,0.0032707368891146,2.225189396853074
7500,20000,10000,0.9,3.0,10.0,7,0.0071390564419881,1.2265983463593255
7500,20000,10000,0.9,3.0,10.0,8,0.0009032610321542,2.4654152365302537
7500,20000,10000,0.9,3.0,10.0,9,5.755593135386616e-05,0.0626912925639796
7500,20000,10000,0.9,3.0,10.0,10,0.0014129449455316,0.1165270006253979
7500,20000,10000,0.9,3.0,10.0,11,0.003140916462829,0.0002121901668725
7500,20000,10000,0.9,3.0,10.0,12,0.0039463184479865,0.1054665410615992
7500,20000,10000,0.9,3.0,10.0,13,0.0007099881496219,0.8940660904432547
7500,20000,10000,0.9,3.0,10.0,14,0.000701206081323,1.34848149696828
7500,20000,10000,0.9,3.0,10.0,15,4.6664274233819305e-06,0.0715326152730592
7500,20000,10000,0.9,3.0,10.0,16,0.0059344653838473,0.5115686197609378
7500,20000,10000,0.9,3.0,10.0,17,0.0023188968294485,1.5719662309954248
7500,20000,10000,0.9,3.0,10.0,18,0.0026145173800404,3.015177270261728
7500,20000,10000,0.9,3.0,10.0,19,0.0109955194680403,0.441556195191286
7500,20000,10000,0.9,3.0,10.0,20,0.0093121429891722,0.0999952165541315
12500,200,5000,0.05,0.5,10.0,1,0.5166176360255597,2.8879873435308743
12500,200,5000,0.05,0.5,10.0,2,0.4970159524023825,0.3553042969504282
12500,200,5000,0.05,0.5,10.0,3,0.5180910517690492,0.3218180506384548
12500,200,5000,0.05,0.5,10.0,4,0.4973962932495163,5.164736601510172
12500,200,5000,0.05,0.5,10.0,5,0.5094919730424591,0.3437741543573384
12500,200,5000,0.05,0.5,10.0,6,0.5413467546054701,1.6520125970228057
12500,200,5000,0.05,0.5,10.0,7,0.5131559152993619,4.700349381643067
12500,200,5000,0.05,0.5,10.0,8,0.5235711314737747,0.413879537083212
12500,200,5000,0.05,0.5,10.0,9,0.51616265280905,0.2582451321362956
12500,200,5000,0.05,0.5,10.0,10,0.5200715363585904,0.0120412264696882
12500,200,5000,0.05,0.5,10.0,11,0.5189927875831573,2.5546732768423754
12500,200,5000,0.05,0.5,10.0,12,0.5203791708392572,0.450069948412287
12500,200,5000,0.05,0.5,10.0,13,0.4877401569796887,0.0001761855974867
12500,200,5000,0.05,0.5,10.0,14,0.5417149682001222,0.5670009981167787
12500,200,5000,0.05,0.5,10.0,15,0.5395163688980678,2.7201801162756603
12500,200,5000,0.05,0.5,10.0,16,0.5271074149727842,0.5645414449505353
12500,200,5000,0.05,0.5,10.0,17,0.5157035280973421,0.0367006909055407
12500,200,5000,0.05,0.5,10.0,18,0.5443157641121014,0.7635802338495179
12500,200,5000,0.05,0.5,10.0,19,0.5167274420677073,0.5956317542003201
12500,200,5000,0.05,0.5,10.0,20,0.5224015317913147,0.5231437499898893
12500,200,5000,0.05,2.0,10.0,1,0.2303273895801748,0.4016913446416665
12500,200,5000,0.05,2.0,10.0,2,0.1897057876242028,0.0538314835436542
12500,200,5000,0.05,2.0,10.0,3,0.2339908178409634,0.3743340210276082
12500,200,5000,0.05,2.0,10.0,4,0.230206139327821,0.4162837120409942
12500,200,5000,0.05,2.0,10.0,5,0.2406250955921759,0.3805757775197129
12500,200,5000,0.05,2.0,10.0,6,0.243090671686351,0.0432398246322828
12500,200,5000,0.05,2.0,10.0,7,0.2292800230817865,0.1882371595914344
12500,200,5000,0.05,2.0,10.0,8,0.2324674813380589,0.1077992969905388
12500,200,5000,0.05,2.0,10.0,9,0.230463867511214,0.1743611751681688
12500,200,5000,0.05,2.0,10.0,10,0.2325184547312662,0.5572689980120357
12500,200,5000,0.05,2.0,10.0,11,0.2168331675256653,0.4303246819104916
12500,200,5000,0.05,2.0,10.0,12,0.2535997380007865,3.511196279298236
12500,200,5000,0.05,2.0,10.0,13,0.2236317589120566,11.207458588099875
12500,200,5000,0.05,2.0,10.0,14,0.2528188269443518,0.008216902199252
12500,200,5000,0.05,2.0,10.0,15,0.222685624672389,0.1972692139553368
12500,200,5000,0.05,2.0,10.0,16,0.2464434111577886,0.4058089625394056
12500,200,5000,0.05,2.0,10.0,17,0.2514783208020756,0.2261662429207611
12500,200,5000,0.05,2.0,10.0,18,0.229153262255545,0.3342675035142905
12500,200,5000,0.05,2.0,10.0,19,0.2270503158065838,0.3681421523941029
12500,200,5000,0.05,2.0,10.0,20,0.2032871977533469,1.4873206212139936
12500,200,5000,0.05,3.0,10.0,1,0.1316529082434601,0.3463409967085049
12500,200,5000,0.05,3.0,10.0,2,0.1107747340595961,1.2049564924298606
12500,200,5000,0.05,3.0,10.0,3,0.1374264279790579,4.771406175504718
12500,200,5000,0.05,3.0,10.0,4,0.1401114621171076,0.0515517342044601
12500,200,5000,0.05,3.0,10.0,5,0.1255359083968526,0.1070715009142215
12500,200,5000,0.05,3.0,10.0,6,0.1371340456176611,0.3356625031932947
12500,200,5000,0.05,3.0,10.0,7,0.1339639252448759,0.2004369840647319
12500,200,5000,0.05,3.0,10.0,8,0.1383931565041222,0.2788836616579425
12500,200,5000,0.05,3.0,10.0,9,0.1388740573637559,0.3134445074487186
12500,200,5000,0.05,3.0,10.0,10,0.1396681225326742,1.037520202372675
12500,200,5000,0.05,3.0,10.0,11,0.1404666750365537,0.1916051621757741
12500,200,5000,0.05,3.0,10.0,12,0.1539500565532883,0.2083226243605331
12500,200,5000,0.05,3.0,10.0,13,0.1352275755457807,0.0310289225218394
12500,200,5000,0.05,3.0,10.0,14,0.1320092481980703,0.0820811970072626
12500,200,5000,0.05,3.0,10.0,15,0.1493241680556786,0.1987405649494147
12500,200,5000,0.05,3.0,10.0,16,0.1189649366220861,0.2056282643565468
12500,200,5000,0.05,3.0,10.0,17,0.1214434602429009,0.6212621412105352
12500,200,5000,0.05,3.0,10.0,18,0.1292929796598717,0.0024637892642593
12500,200,5000,0.05,3.0,10.0,19,0.1383925281212635,0.1133360846277769
12500,200,5000,0.05,3.0,10.0,20,0.1341574211098923,0.3315630921797744
12500,200,5000,0.5,0.5,10.0,1,0.5052408405463723,0.4242806650811216
12500,200,5000,0.5,0.5,10.0,2,0.4935038086464858,3.4616696057184844
12500,200,5000,0.5,0.5,10.0,3,0.496094193805193,0.292017602306985
12500,200,5000,0.5,0.5,10.0,4,0.511581782407861,1.0816616889887072
12500,200,5000,0.5,0.5,10.0,5,0.5084127836404455,0.4039267114062607
12500,200,5000,0.5,0.5,10.0,6,0.4933576441581082,0.0054285569338406
12500,200,5000,0.5,0.5,10.0,7,0.509286127973986,0.0478341749848143
12500,200,5000,0.5,0.5,10.0,8,0.522913568277319,0.4420548530352718
12500,200,5000,0.5,0.5,10.0,9,0.4964407073387863,0.4431621118432813
12500,200,5000,0.5,0.5,10.0,10,0.5017740326677511,0.5249483552124055
12500,200,5000,0.5,0.5,10.0,11,0.5117604418964752,2.400291720862996
12500,200,5000,0.5,0.5,10.0,12,0.508938503057779,0.8193995800662741
12500,200,5000,0.5,0.5,10.0,13,0.5264553448887979,0.339969658705652
12500,200,5000,0.5,0.5,10.0,14,0.5103405344943639,0.6887155518897565
12500,200,5000,0.5,0.5,10.0,15,0.5167272698158152,0.0078469274877569
12500,200,5000,0.5,0.5,10.0,16,0.5110947399468104,13.356022497153848
12500,200,5000,0.5,0.5,10.0,17,0.5160680894747703,0.1961634095051238
12500,200,5000,0.5,0.5,10.0,18,0.5114356549833009,0.7033185300523471
12500,200,5000,0.5,0.5,10.0,19,0.510793465707855,0.1765308313599866
12500,200,5000,0.5,0.5,10.0,20,0.5069270557040073,0.4502014271859672
12500,200,5000,0.5,2.0,10.0,1,0.1422506698766949,4.692323788639677
12500,200,5000,0.5,2.0,10.0,2,0.1505930317711311,0.1634709929382612
12500,200,5000,0.5,2.0,10.0,3,0.1311173420169605,0.3141314344597964
12500,200,5000,0.5,2.0,10.0,4,0.1300258735399609,0.1526017038490488
12500,200,5000,0.5,2.0,10.0,5,0.1334220351547715,0.2768102532319004
12500,200,5000,0.5,2.0,10.0,6,0.1477846181562723,0.24023763713994
12500,200,5000,0.5,2.0,10.0,7,0.1614447412047654,4.024072945712384
12500,200,5000,0.5,2.0,10.0,8,0.1455582317624091,0.0787604305167226
12500,200,5000,0.5,2.0,10.0,9,0.1582249482089265,0.2893196203039725
12500,200,5000,0.5,2.0,10.0,10,0.1293686470452714,0.9280236663388174
12500,200,5000,0.5,2.0,10.0,11,0.1309103879301452,11.22854965262862
12500,200,5000,0.5,2.0,10.0,12,0.1368107682163269,2.4178553101215523
12500,200,5000,0.5,2.0,10.0,13,0.1646131331186471,0.0271765186864435
12500,200,5000,0.5,2.0,10.0,14,0.1384262435149054,0.039532734103598
12500,200,5000,0.5,2.0,10.0,15,0.1418495227032175,0.0188375379654052
12500,200,5000,0.5,2.0,10.0,16,0.1457905048232618,0.2410133365519365
12500,200,5000,0.5,2.0,10.0,17,0.1600860281628054,0.0540076365577645
12500,200,5000,0.5,2.0,10.0,18,0.1537411069001552,0.0747192702834722
12500,200,5000,0.5,2.0,10.0,19,0.1259327433959432,1.244583859264231
