n,n_w,p,rank,alpha,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,5000,5,0.1,0.05,0.5,2.3309090909090906,0.4812152691557031,1.1941875248607583
12500,1000,5000,5,0.1,0.05,0.5,2.4318181818181817,0.4828582175976073,1.2001532155803798
12500,1000,5000,5,0.1,0.05,0.5,2.5327272727272723,0.48442083643440637,1.2058911203401959
12500,1000,5000,5,0.1,0.05,0.5,2.6336363636363638,0.4859085149914614,1.2114147457519164
12500,1000,5000,5,0.1,0.05,0.5,2.7345454545454544,0.4873261730362567,1.2167364909876919
12500,1000,5000,5,0.1,0.05,0.5,2.835454545454545,0.48867831136932527,1.221867764157454
12500,1000,5000,5,0.1,0.05,0.5,2.936363636363636,0.4899690559240165,1.2268190838270772
12500,1000,5000,5,0.1,0.05,0.5,3.037272727272727,0.49120219633904794,1.2316001678963862
12500,1000,5000,5,0.1,0.05,0.5,3.1381818181818177,0.4923812198056952,1.2362200116789752
12500,1000,5000,5,0.1,0.05,0.5,3.239090909090909,0.4935093408597152,1.2406869567201462
12500,1000,5000,5,0.1,0.05,0.5,3.34,0.4945895276804575,1.2450087516402584
12500,1000,5000,5,0.1,0.05,0.5,3.4409090909090905,0.49562452537122254,1.2491926060867697
12500,1000,5000,5,0.1,0.05,0.5,3.541818181818181,0.49661687662202086,1.2532452387104198
12500,1000,5000,5,0.1,0.05,0.5,3.6427272727272726,0.4975689400954673,1.2571729199421704
12500,1000,5000,5,0.1,0.05,0.5,3.743636363636363,0.49848290682627,1.2609815102322997
12500,1000,5000,5,0.1,0.05,0.5,3.8445454545454543,0.49936081488277023,1.264676494316894
12500,1000,5000,5,0.1,0.05,0.5,3.945454545454545,0.5002045625037566,1.2682630119965272
12500,1000,5000,5,0.1,0.05,0.5,4.046363636363636,0.5010159198941161,1.271745885844242
12500,1000,5000,5,0.1,0.05,0.5,4.147272727272727,0.5017965398378293,1.2751296462029145
12500,1000,5000,5,0.1,0.05,0.5,4.248181818181818,0.5025479672655677,1.2784185537837225
12500,1000,5000,5,0.1,0.05,0.5,4.349090909090909,0.5032716478960934,1.2816166201364412
12500,1000,5000,5,0.1,0.05,0.5,4.449999999999999,0.5039689360552411,1.2847276262272609
12500,1000,5000,5,0.1,0.05,0.5,4.550909090909091,0.5046411017630764,1.287755139329955
12500,1000,5000,5,0.1,0.05,0.5,4.651818181818181,0.5052893371685065,1.290702528410536
12500,1000,5000,5,0.1,0.05,0.5,4.752727272727272,0.5059147624008766,1.2935729781635277
12500,1000,5000,5,0.1,0.05,0.5,4.853636363636364,0.5065184308996836,1.2963695018389114
12500,1000,5000,5,0.1,0.05,0.5,4.954545454545454,0.507101334276266,1.2990949529823834
12500,1000,5000,5,0.1,0.05,0.5,5.055454545454545,0.5076644067550279,1.30175203619729
12500,1000,5000,5,0.1,0.05,0.5,5.156363636363636,0.5082085292362661,1.304343317024193
12500,1000,5000,5,0.1,0.05,0.5,5.257272727272727,0.5087345330179038,1.306871231023252
12500,1000,5000,5,0.1,0.05,0.5,5.3581818181818175,0.5092432032092551,1.3093380921351243
12500,1000,5000,5,0.1,0.05,0.5,5.459090909090909,0.5097352818663001,1.3117461003878845
12500,1000,5000,5,0.1,0.05,0.5,5.56,0.5102114708747476,1.3140973490101577
12500,1000,5000,5,0.1,0.05,0.5,5.66090909090909,0.5106724346043523,1.3163938310043544
12500,1000,5000,5,0.1,0.05,0.5,5.761818181818182,0.5111188023554702,1.318637445228233
12500,1000,5000,5,0.1,0.05,0.5,5.862727272727272,0.5115511706166628,1.3208300020280972
12500,1000,5000,5,0.1,0.05,0.5,5.963636363636363,0.5119701051502179,1.322973228462537
12500,1000,5000,5,0.1,0.05,0.5,6.064545454545455,0.5123761429207554,1.3250687731517592
12500,1000,5000,5,0.1,0.05,0.5,6.165454545454545,0.5127697938805644,1.3271182107840773
12500,1000,5000,5,0.1,0.05,0.5,6.266363636363636,0.5131515426239752,1.329123046308123
12500,1000,5000,5,0.1,0.05,0.5,6.367272727272727,0.513521849921868,1.3310847188365447
12500,1000,5000,5,0.1,0.05,0.5,6.468181818181818,0.5138811541463577,1.333004605284582
12500,1000,5000,5,0.1,0.05,0.5,6.569090909090908,0.5142298725947352,1.334884023764704
12500,1000,5000,5,0.1,0.05,0.5,6.67,0.5145684027208954,1.3367242367565517
12500,1000,5000,5,0.1,0.05,0.5,6.7709090909090905,0.5148971232817262,1.3385264540696846
12500,1000,5000,5,0.1,0.05,0.5,6.871818181818181,0.5152163954052338,1.3402918356150717
12500,1000,5000,5,0.1,0.05,0.5,6.972727272727273,0.5155265635865838,1.3420214939998512
12500,1000,5000,5,0.1,0.05,0.5,7.073636363636363,0.5158279566176722,1.343716496958602
12500,1000,5000,5,0.1,0.05,0.5,7.174545454545454,0.5161208884553501,1.3453778696332648
12500,1000,5000,5,0.1,0.05,0.5,7.275454545454545,0.5164056590329765,1.347006596712777
12500,1000,5000,5,0.1,0.05,0.5,7.376363636363636,0.5166825550195705,1.348603624442577
12500,1000,5000,5,0.1,0.05,0.5,7.477272727272727,0.5169518505304695,1.3501698625132867
12500,1000,5000,5,0.1,0.05,0.5,7.578181818181818,0.517213807793066,1.3517061858371098
12500,1000,5000,5,0.1,0.05,0.5,7.679090909090909,0.5174686777709052,1.3532134362197916
12500,1000,5000,5,0.1,0.05,0.5,7.779999999999999,0.5177167007491438,1.3546924239353606
12500,1000,5000,5,0.1,0.05,0.5,7.880909090909091,0.5179581068841335,1.356143929210298
12500,1000,5000,5,0.1,0.05,0.5,7.981818181818181,0.5181931167196656,1.357568703623241
12500,1000,5000,5,0.1,0.05,0.5,8.082727272727272,0.5184219416722068,1.3589674714258932
12500,1000,5000,5,0.1,0.05,0.5,8.183636363636364,0.5186447844872777,1.360340930790332
12500,1000,5000,5,0.1,0.05,0.5,8.284545454545453,0.5188618396689527,1.3616897549875335
12500,1000,5000,5,0.1,0.05,0.5,8.385454545454545,0.5190732938843047,1.3630145935015812
12500,1000,5000,5,0.1,0.05,0.5,8.486363636363636,0.5192793263444824,1.3643160730836672
12500,1000,5000,5,0.1,0.05,0.5,8.587272727272726,0.5194801091639759,1.3655947987497128
12500,1000,5000,5,0.1,0.05,0.5,8.688181818181818,0.5196758076995083,1.3668513547251464
12500,1000,5000,5,0.1,0.05,0.5,8.789090909090909,0.5198665808698887,1.368086305340126
12500,1000,5000,5,0.1,0.05,0.5,8.889999999999999,0.5200525814580532,1.369300195878254
12500,1000,5000,5,0.1,0.05,0.5,8.99090909090909,0.5202339563964441,1.3704935533816252
12500,1000,5000,5,0.1,0.05,0.5,9.091818181818182,0.5204108470367801,1.3716668874148352
12500,1000,5000,5,0.1,0.05,0.5,9.192727272727272,0.5205833894052043,1.3728206907904137
12500,1000,5000,5,0.1,0.05,0.5,9.293636363636365,0.5207517144437234,1.3739554402579592
12500,1000,5000,5,0.1,0.05,0.5,9.394545454545456,0.5209159482387828,1.375071597159109
12500,1000,5000,5,0.1,0.05,0.5,9.495454545454544,0.5210762122377711,1.3761696080503316
12500,1000,5000,5,0.1,0.05,0.5,9.596363636363636,0.5212326234541866,1.377249905295391
12500,1000,5000,5,0.1,0.05,0.5,9.697272727272727,0.5213852946621453,1.3783129076292193
12500,1000,5000,5,0.1,0.05,0.5,9.798181818181815,0.5215343345808771,1.3793590206948099
12500,1000,5000,5,0.1,0.05,0.5,9.899090909090908,0.521679848049792,1.3803886375546504
12500,1000,5000,5,0.1,0.05,0.5,10.0,0.5218219361946801,1.3814021391781017
12500,1000,5000,5,0.1,0.05,2.0,0.01,0.1781660790524983,0.7720162876369228
12500,1000,5000,5,0.1,0.05,2.0,0.1109090909090909,0.18251678200017746,0.7869792473773758
12500,1000,5000,5,0.1,0.05,2.0,0.2118181818181818,0.18643048731685244,0.8004243798862195
12500,1000,5000,5,0.1,0.05,2.0,0.3127272727272727,0.189972888013068,0.8125910328621642
12500,1000,5000,5,0.1,0.05,2.0,0.4136363636363636,0.19319637081120206,0.8236678689894734
12500,1000,5000,5,0.1,0.05,2.0,0.5145454545454545,0.19614337853990244,0.8338060805420933
12500,1000,5000,5,0.1,0.05,2.0,0.6154545454545455,0.19884876714016797,0.8431285780656985
12500,1000,5000,5,0.1,0.05,2.0,0.7163636363636363,0.2013415002174656,0.8517365392687302
12500,1000,5000,5,0.1,0.05,2.0,0.8172727272727273,0.20364589407423322,0.859714177124894
12500,1000,5000,5,0.1,0.05,2.0,0.9181818181818182,0.20578254988437128,0.8671322768062986
12500,1000,5000,5,0.1,0.05,2.0,1.019090909090909,0.20776906326608713,0.8740508629634883
12500,1000,5000,5,0.1,0.05,2.0,1.12,0.20962057237068085,0.8805212409566288
12500,1000,5000,5,0.1,0.05,2.0,1.220909090909091,0.21135018679484813,0.8865875797272423
12500,1000,5000,5,0.1,0.05,2.0,1.3218181818181818,0.21296932718125192,0.8922881539563521
12500,1000,5000,5,0.1,0.05,2.0,1.4227272727272726,0.2144879969603024,0.8976563294649944
12500,1000,5000,5,0.1,0.05,2.0,1.5236363636363637,0.21591500188762064,0.9027213527007076
12500,1000,5000,5,0.1,0.05,2.0,1.6245454545454543,0.21725812896394495,0.907508989025283
12500,1000,5000,5,0.1,0.05,2.0,1.7254545454545454,0.21852429342500682,0.9120420430888299
12500,1000,5000,5,0.1,0.05,2.0,1.8263636363636364,0.2197196603924282,0.9163407863591451
12500,1000,5000,5,0.1,0.05,2.0,1.9272727272727272,0.22084974624054382,0.9204233108926045
12500,1000,5000,5,0.1,0.05,2.0,2.028181818181818,0.2219195035947489,0.9243058240238522
12500,1000,5000,5,0.1,0.05,2.0,2.129090909090909,0.22293339302249748,0.9280028953662983
12500,1000,5000,5,0.1,0.05,2.0,2.2299999999999995,0.2238954438305781,0.9315276650422533
12500,1000,5000,5,0.1,0.05,2.0,2.3309090909090906,0.22480930588690762,0.9348920201817755
12500,1000,5000,5,0.1,0.05,2.0,2.4318181818181817,0.22567829400268785,0.9381067452878362
12500,1000,5000,5,0.1,0.05,2.0,2.5327272727272723,0.22650542611313423,0.9411816509506894
12500,1000,5000,5,0.1,0.05,2.0,2.6336363636363638,0.22729345626150618,0.9441256845256346
12500,1000,5000,5,0.1,0.05,2.0,2.7345454545454544,0.22804490320668758,0.946947025706225
12500,1000,5000,5,0.1,0.05,2.0,2.835454545454545,0.2287620753277972,0.9496531693857573
12500,1000,5000,5,0.1,0.05,2.0,2.936363636363636,0.229447092381787,0.9522509977707238
12500,1000,5000,5,0.1,0.05,2.0,3.037272727272727,0.23010190457531204,0.9547468433662674
12500,1000,5000,5,0.1,0.05,2.0,3.1381818181818177,0.23072830933545424,0.9571465441769267
12500,1000,5000,5,0.1,0.05,2.0,3.239090909090909,0.2313279661013922,0.9594554922417391
12500,1000,5000,5,0.1,0.05,2.0,3.34,0.23190240940794818,0.9616786764402552
12500,1000,5000,5,0.1,0.05,2.0,3.4409090909090905,0.23245306048984354,0.9638207203566328
12500,1000,5000,5,0.1,0.05,2.0,3.541818181818181,0.2329812376006927,0.9658859158661196
12500,1000,5000,5,0.1,0.05,2.0,3.6427272727272726,0.2334881652118732,0.9678782530067955
12500,1000,5000,5,0.1,0.05,2.0,3.743636363636363,0.2339749822323162,0.9698014466152337
12500,1000,5000,5,0.1,0.05,2.0,3.8445454545454543,0.23444274937009343,0.9716589601346097
12500,1000,5000,5,0.1,0.05,2.0,3.945454545454545,0.234892455739731,0.9734540269451297
12500,1000,5000,5,0.1,0.05,2.0,4.046363636363636,0.2353250248048823,0.9751896695173755
12500,1000,5000,5,0.1,0.05,2.0,4.147272727272727,0.23574131973389867,0.9768687166476576
12500,1000,5000,5,0.1,0.05,2.0,4.248181818181818,0.2361421482355562,0.9784938189993595
12500,1000,5000,5,0.1,0.05,2.0,4.349090909090909,0.23652826693345075,0.9800674631444657
12500,1000,5000,5,0.1,0.05,2.0,4.449999999999999,0.2369003853300859,0.9815919842741216
12500,1000,5000,5,0.1,0.05,2.0,4.550909090909091,0.23725916940527236,0.9830695777253686
12500,1000,5000,5,0.1,0.05,2.0,4.651818181818181,0.23760524488794235,0.9845023094527299
12500,1000,5000,5,0.1,0.05,2.0,4.752727272727272,0.2379392002357339,0.9858921255573148
12500,1000,5000,5,0.1,0.05,2.0,4.853636363636364,0.23826158935259353,0.9872408609724216
12500,1000,5000,5,0.1,0.05,2.0,4.954545454545454,0.23857293407109098,0.9885502473927691
12500,1000,5000,5,0.1,0.05,2.0,5.055454545454545,0.23887372642304533,0.9898219205242166
12500,1000,5000,5,0.1,0.05,2.0,5.156363636363636,0.23916443071937907,0.991057426721915
12500,1000,5000,5,0.1,0.05,2.0,5.257272727272727,0.23944548545776376,0.9922582290771009
12500,1000,5000,5,0.1,0.05,2.0,5.3581818181818175,0.23971730507457156,0.9934257130059592
12500,1000,5000,5,0.1,0.05,2.0,5.459090909090909,0.23998028155584722,0.9945611913881043
12500,1000,5000,5,0.1,0.05,2.0,5.56,0.24023478592043662,0.9956659092970035
12500,1000,5000,5,0.1,0.05,2.0,5.66090909090909,0.24048116958701465,0.9967410483601802
12500,1000,5000,5,0.1,0.05,2.0,5.761818181818182,0.24071976563553532,0.9977877307829791
12500,1000,5000,5,0.1,0.05,2.0,5.862727272727272,0.24095088997253783,0.9988070230662028
12500,1000,5000,5,0.1,0.05,2.0,5.963636363636363,0.24117484240878984,0.9997999394447733
12500,1000,5000,5,0.1,0.05,2.0,6.064545454545455,0.24139190765689703,1.0007674450718513
12500,1000,5000,5,0.1,0.05,2.0,6.165454545454545,0.24160235625575455,1.0017104589703876
12500,1000,5000,5,0.1,0.05,2.0,6.266363636363636,0.24180644542804633,1.0026298567719238
12500,1000,5000,5,0.1,0.05,2.0,6.367272727272727,0.24200441987639826,1.00352647326052
12500,1000,5000,5,0.1,0.05,2.0,6.468181818181818,0.24219651252326152,1.0044011047379953
12500,1000,5000,5,0.1,0.05,2.0,6.569090909090908,0.24238294519912146,1.0052545112251
12500,1000,5000,5,0.1,0.05,2.0,6.67,0.2425639292832059,1.0060874185119
12500,1000,5000,5,0.1,0.05,2.0,6.7709090909090905,0.24273966630047955,1.0069005200694188
12500,1000,5000,5,0.1,0.05,2.0,6.871818181818181,0.24291034847837265,1.0076944788334723
12500,1000,5000,5,0.1,0.05,2.0,6.972727272727273,0.2430761592663803,1.008469928870665
12500,1000,5000,5,0.1,0.05,2.0,7.073636363636363,0.2432372738213929,1.009227476935621
12500,1000,5000,5,0.1,0.05,2.0,7.174545454545454,0.24339385946136877,1.0099677039277162
12500,1000,5000,5,0.1,0.05,2.0,7.275454545454545,0.24354607608973225,1.0106911662548852
12500,1000,5000,5,0.1,0.05,2.0,7.376363636363636,0.24369407659267925,1.0113983971113945
12500,1000,5000,5,0.1,0.05,2.0,7.477272727272727,0.24383800721138638,1.0120899076759147
12500,1000,5000,5,0.1,0.05,2.0,7.578181818181818,0.24397800789095325,1.01276618823568
12500,1000,5000,5,0.1,0.05,2.0,7.679090909090909,0.244114212607756,1.0134277092420507
12500,1000,5000,5,0.1,0.05,2.0,7.779999999999999,0.2442467496767542,1.0140749223023402
12500,1000,5000,5,0.1,0.05,2.0,7.880909090909091,0.2443757420401655,1.01470826111241
12500,1000,5000,5,0.1,0.05,2.0,7.981818181818181,0.24450130753881302,1.015328142334132
12500,1000,5000,5,0.1,0.05,2.0,8.082727272727272,0.24462355916734335,1.0159349664215214
12500,1000,5000,5,0.1,0.05,2.0,8.183636363636364,0.24474260531442127,1.0165291183990388
12500,1000,5000,5,0.1,0.05,2.0,8.284545454545453,0.24485854998892087,1.0171109685952744
12500,1000,5000,5,0.1,0.05,2.0,8.385454545454545,0.24497149303305296,1.0176808733350051
12500,1000,5000,5,0.1,0.05,2.0,8.486363636363636,0.2450815303233004,1.01823917559236
12500,1000,5000,5,0.1,0.05,2.0,8.587272727272726,0.2451887539599627,1.0187862056076438
12500,1000,5000,5,0.1,0.05,2.0,8.688181818181818,0.2452932524460552,1.0193222814701748
12500,1000,5000,5,0.1,0.05,2.0,8.789090909090909,0.24539511085625137,1.0198477096693044
12500,1000,5000,5,0.1,0.05,2.0,8.889999999999999,0.24549441099650599,1.0203627856156487
12500,1000,5000,5,0.1,0.05,2.0,8.99090909090909,0.2455912315549512,1.0208677941344013
12500,1000,5000,5,0.1,0.05,2.0,9.091818181818182,0.24568564824461578,1.0213630099324678
12500,1000,5000,5,0.1,0.05,2.0,9.192727272727272,0.2457777339384759,1.0218486980410288
12500,1000,5000,5,0.1,0.05,2.0,9.293636363636365,0.24586755879731337,1.0223251142350531
12500,1000,5000,5,0.1,0.05,2.0,9.394545454545456,0.2459551903908209,1.0227925054311322
12500,1000,5000,5,0.1,0.05,2.0,9.495454545454544,0.24604069381236568,1.023251110064961
12500,1000,5000,5,0.1,0.05,2.0,9.596363636363636,0.24612413178779255,1.0237011584496558
12500,1000,5000,5,0.1,0.05,2.0,9.697272727272727,0.24620556477862338,1.0241428731160596
12500,1000,5000,5,0.1,0.05,2.0,9.798181818181815,0.24628505107998389,1.0245764691360622
12500,1000,5000,5,0.1,0.05,2.0,9.899090909090908,0.2463626469135695,1.025002154429945
12500,1000,5000,5,0.1,0.05,2.0,10.0,0.2464384065159358,1.0254201300586536
12500,1000,5000,5,0.1,0.05,3.0,0.01,0.09835350396521593,0.39082768439718046
12500,1000,5000,5,0.1,0.05,3.0,0.1109090909090909,0.10025150053099019,0.39888557747049314
12500,1000,5000,5,0.1,0.05,3.0,0.2118181818181818,0.10195827706752221,0.4061576201958837
12500,1000,5000,5,0.1,0.05,3.0,0.3127272727272727,0.10350322338947351,0.4127671473964936
12500,1000,5000,5,0.1,0.05,3.0,0.4136363636363636,0.10490952847465038,0.41881100882016203
12500,1000,5000,5,0.1,0.05,3.0,0.5145454545454545,0.10619582997523665,0.42436664076145253
12500,1000,5000,5,0.1,0.05,3.0,0.6154545454545455,0.1073773433459592,0.42949692205619766
12500,1000,5000,5,0.1,0.05,3.0,0.7163636363636363,0.10846665723707731,0.4342535993507937
12500,1000,5000,5,0.1,0.05,3.0,0.8172727272727273,0.10947430785157955,0.43867975998065123
12500,1000,5000,5,0.1,0.05,3.0,0.9181818181818182,0.1104092027399032,0.44281165389380533
12500,1000,5000,5,0.1,0.05,3.0,1.019090909090909,0.1112789394752229,0.4466800602134578
12500,1000,5000,5,0.1,0.05,3.0,1.12,0.11209004931869546,0.4503113286641295
12500,1000,5000,5,0.1,0.05,3.0,1.220909090909091,0.11284818631209678,0.45372818456647696
12500,1000,5000,5,0.1,0.05,3.0,1.3218181818181818,0.11355827597320618,0.456950359068833
12500,1000,5000,5,0.1,0.05,3.0,1.4227272727272726,0.1142246336187109,0.4599950882800701
12500,1000,5000,5,0.1,0.05,3.0,1.5236363636363637,0.11485105952947938,0.46287751273678956
12500,1000,5000,5,0.1,0.05,3.0,1.6245454545454543,0.1154409162338631,0.46561100017510537
12500,1000,5000,5,0.1,0.05,3.0,1.7254545454545454,0.11599719182282679,0.468207408624398
12500,1000,5000,5,0.1,0.05,3.0,1.8263636363636364,0.11652255223890558,0.47067730258928026
12500,1000,5000,5,0.1,0.05,3.0,1.9272727272727272,0.11701938477731763,0.47303013200776506
12500,1000,5000,5,0.1,0.05,3.0,2.028181818181818,0.11748983452114789,0.47527438141606393
12500,1000,5000,5,0.1,0.05,3.0,2.129090909090909,0.11793583504881747,0.47741769507519266
12500,1000,5000,5,0.1,0.05,3.0,2.2299999999999995,0.11835913446367885,0.47946698255774345
12500,1000,5000,5,0.1,0.05,3.0,2.3309090909090906,0.11876131757654476,0.48142850834075634
12500,1000,5000,5,0.1,0.05,3.0,2.4318181818181817,0.1191438249039514,0.4833079682219858
12500,1000,5000,5,0.1,0.05,3.0,2.5327272727272723,0.11950796901490916,0.48511055481452703
12500,1000,5000,5,0.1,0.05,3.0,2.6336363636363638,0.1198549486573696,0.4868410139371984
12500,1000,5000,5,0.1,0.05,3.0,2.7345454545454544,0.12018586101574516,0.48850369337494354
12500,1000,5000,5,0.1,0.05,3.0,2.835454545454545,0.12050171238748637,0.4901025852124926
12500,1000,5000,5,0.1,0.05,3.0,2.936363636363636,0.12080342751616255,0.4916413627289842
12500,1000,5000,5,0.1,0.05,3.0,3.037272727272727,0.12109185777786349,0.49312341266873316
12500,1000,5000,5,0.1,0.05,3.0,3.1381818181818177,0.12136778838489759,0.49455186356440606
12500,1000,5000,5,0.1,0.05,3.0,3.239090909090909,0.12163194474405185,0.49592961067635366
12500,1000,5000,5,0.1,0.05,3.0,3.34,0.12188499808483995,0.4972593380202208
12500,1000,5000,5,0.1,0.05,3.0,3.4409090909090905,0.12212757045521853,0.49854353787996564
12500,1000,5000,5,0.1,0.05,3.0,3.541818181818181,0.12236023916742837,0.4997845281417166
12500,1000,5000,5,0.1,0.05,3.0,3.6427272727272726,0.1225835407643178,0.5009844677329213
12500,1000,5000,5,0.1,0.05,3.0,3.743636363636363,0.12279797456625614,0.5021453704089176
12500,1000,5000,5,0.1,0.05,3.0,3.8445454545454543,0.12300400585016893,0.5032691170937797
12500,1000,5000,5,0.1,0.05,3.0,3.945454545454545,0.12320206870501745,0.5043574669527565
12500,1000,5000,5,0.1,0.05,3.0,4.046363636363636,0.12339256860196852,0.5054120673488147
12500,1000,5000,5,0.1,0.05,3.0,4.147272727272727,0.12357588471235614,0.5064344628148711
12500,1000,5000,5,0.1,0.05,3.0,4.248181818181818,0.12375237200216446,0.5074261031555849
12500,1000,5000,5,0.1,0.05,3.0,4.349090909090909,0.12392236312804009,0.5083883507775406
12500,1000,5000,5,0.1,0.05,3.0,4.449999999999999,0.12408617015665704,0.5093224873338421
12500,1000,5000,5,0.1,0.05,3.0,4.550909090909091,0.12424408612652797,0.5102297197581783
12500,1000,5000,5,0.1,0.05,3.0,4.651818181818181,0.12439638646900777,0.5111111857540382
12500,1000,5000,5,0.1,0.05,3.0,4.752727272727272,0.1245433303032123,0.5119679587966729
12500,1000,5000,5,0.1,0.05,3.0,4.853636363636364,0.12468516161782298,0.5128010526984512
12500,1000,5000,5,0.1,0.05,3.0,4.954545454545454,0.1248221103512317,0.5136114257822302
12500,1000,5000,5,0.1,0.05,3.0,5.055454545454545,0.12495439338016186,0.5143999847021542
12500,1000,5000,5,0.1,0.05,3.0,5.156363636363636,0.12508221542575187,0.5151675879467614
12500,1000,5000,5,0.1,0.05,3.0,5.257272727272727,0.12520576988508386,0.515915049055333
12500,1000,5000,5,0.1,0.05,3.0,5.3581818181818175,0.12532523959526606,0.5166431395749702
12500,1000,5000,5,0.1,0.05,3.0,5.459090909090909,0.12544079753640155,0.5173525917828793
12500,1000,5000,5,0.1,0.05,3.0,5.56,0.1255526074791061,0.518044101195695
12500,1000,5000,5,0.1,0.05,3.0,5.66090909090909,0.12566082458163774,0.5187183288853471
12500,1000,5000,5,0.1,0.05,3.0,5.761818181818182,0.12576559594117684,0.5193759036189403
12500,1000,5000,5,0.1,0.05,3.0,5.862727272727272,0.1258670611033315,0.5200174238383068
12500,1000,5000,5,0.1,0.05,3.0,5.963636363636363,0.12596535253353092,0.5206434594932919
12500,1000,5000,5,0.1,0.05,3.0,6.064545454545455,0.12606059605360448,0.5212545537414359
12500,1000,5000,5,0.1,0.05,3.0,6.165454545454545,0.12615291124652128,0.5218512245254413
12500,1000,5000,5,0.1,0.05,3.0,6.266363636363636,0.12624241183197543,0.5224339660387229
12500,1000,5000,5,0.1,0.05,3.0,6.367272727272727,0.12632920601524464,0.5230032500883313
12500,1000,5000,5,0.1,0.05,3.0,6.468181818181818,0.1264133968115218,0.5235595273636606
12500,1000,5000,5,0.1,0.05,3.0,6.569090909090908,0.1264950823477122,0.5241032286185703
12500,1000,5000,5,0.1,0.05,3.0,6.67,0.1265743561435058,0.5246347657738297
12500,1000,5000,5,0.1,0.05,3.0,6.7709090909090905,0.1266513073733693,0.5251545329461764
12500,1000,5000,5,0.1,0.05,3.0,6.871818181818181,0.12672602111095438,0.525662907409701
12500,1000,5000,5,0.1,0.05,3.0,6.972727272727273,0.12679857855728477,0.5261602504947691
12500,1000,5000,5,0.1,0.05,3.0,7.073636363636363,0.12686905725396605,0.5266469084292225
12500,1000,5000,5,0.1,0.05,3.0,7.174545454545454,0.12693753128255322,0.5271232131262079
12500,1000,5000,5,0.1,0.05,3.0,7.275454545454545,0.1270040714511131,0.5275894829225781
12500,1000,5000,5,0.1,0.05,3.0,7.376363636363636,0.12706874546893127,0.5280460232715054
12500,1000,5000,5,0.1,0.05,3.0,7.477272727272727,0.12713161811023335,0.5284931273926241
12500,1000,5000,5,0.1,0.05,3.0,7.578181818181818,0.12719275136771677,0.5289310768827448
12500,1000,5000,5,0.1,0.05,3.0,7.679090909090909,0.12725220459662528,0.5293601422899409
12500,1000,5000,5,0.1,0.05,3.0,7.779999999999999,0.12731003465003865,0.5297805836535706
12500,1000,5000,5,0.1,0.05,3.0,7.880909090909091,0.12736629600599386,0.5301926510126043
12500,1000,5000,5,0.1,0.05,3.0,7.981818181818181,0.1274210408870082,0.5305965848844229
12500,1000,5000,5,0.1,0.05,3.0,8.082727272727272,0.12747431937252654,0.5309926167161
12500,1000,5000,5,0.1,0.05,3.0,8.183636363636364,0.12752617950477627,0.5313809693100102
12500,1000,5000,5,0.1,0.05,3.0,8.284545454545453,0.1275766673884752,0.5317618572254762
12500,1000,5000,5,0.1,0.05,3.0,8.385454545454545,0.12762582728480382,0.5321354871580208
12500,1000,5000,5,0.1,0.05,3.0,8.486363636363636,0.12767370170002196,0.5325020582976938
12500,1000,5000,5,0.1,0.05,3.0,8.587272727272726,0.12772033146908135,0.5328617626678175
12500,1000,5000,5,0.1,0.05,3.0,8.688181818181818,0.12776575583455985,0.5332147854453961
12500,1000,5000,5,0.1,0.05,3.0,8.789090909090909,0.12781001252121849,0.5335613052643572
12500,1000,5000,5,0.1,0.05,3.0,8.889999999999999,0.12785313780646082,0.5339014945026912
12500,1000,5000,5,0.1,0.05,3.0,8.99090909090909,0.12789516658695418,0.5342355195544908
12500,1000,5000,5,0.1,0.05,3.0,9.091818181818182,0.12793613244165314,0.5345635410878203
12500,1000,5000,5,0.1,0.05,3.0,9.192727272727272,0.1279760676914484,0.5348857142892678
12500,1000,5000,5,0.1,0.05,3.0,9.293636363636365,0.12801500345565037,0.5352021890959909
12500,1000,5000,5,0.1,0.05,3.0,9.394545454545456,0.1280529697054988,0.5355131104159996
12500,1000,5000,5,0.1,0.05,3.0,9.495454545454544,0.12808999531488016,0.5358186183373718
12500,1000,5000,5,0.1,0.05,3.0,9.596363636363636,0.1281261081084196,0.536118848327048
12500,1000,5000,5,0.1,0.05,3.0,9.697272727272727,0.1281613349071037,0.5364139314198166
12500,1000,5000,5,0.1,0.05,3.0,9.798181818181815,0.12819570157158003,0.5367039943980474
12500,1000,5000,5,0.1,0.05,3.0,9.899090909090908,0.12822923304326952,0.5369891599627057
12500,1000,5000,5,0.1,0.05,3.0,10.0,0.12826195338341848,0.5372695468961421
12500,1000,5000,5,0.1,0.5,0.5,0.01,0.39256214416108925,1.0109231876149718
12500,1000,5000,5,0.1,0.5,0.5,0.1109090909090909,0.3999988083006437,1.031952146239648
12500,1000,5000,5,0.1,0.5,0.5,0.2118181818181818,0.40668615811315184,1.0511950056977437
12500,1000,5000,5,0.1,0.5,0.5,0.3127272727272727,0.41273971837674156,1.0689067390725824
12500,1000,5000,5,0.1,0.5,0.5,0.4136363636363636,0.41825073148054903,1.0852908658332518
12500,1000,5000,5,0.1,0.5,0.5,0.5145454545454545,0.42329253485351986,1.1005126330562125
12500,1000,5000,5,0.1,0.5,0.5,0.6154545454545455,0.427924963927597,1.114708185635956
12500,1000,5000,5,0.1,0.5,0.5,0.7163636363636363,0.43219747415573745,1.1279911154876996
