n,n_w,p,df,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,10000,3.0,0.05,0.5,6.064545454545455,0.0284656132770152,23.85223839959201
12500,1000,10000,3.0,0.05,0.5,6.165454545454545,0.028546590992575237,23.843693828000596
12500,1000,10000,3.0,0.05,0.5,6.266363636363636,0.028626319724836775,23.835189561762483
12500,1000,10000,3.0,0.05,0.5,6.367272727272727,0.028704833697178522,23.826727566936675
12500,1000,10000,3.0,0.05,0.5,6.468181818181818,0.028782165770989708,23.81830961593114
12500,1000,10000,3.0,0.05,0.5,6.569090909090908,0.028858347517240434,23.809937302920332
12500,1000,10000,3.0,0.05,0.5,6.67,0.02893340928335577,23.8016120579721
12500,1000,10000,3.0,0.05,0.5,6.7709090909090905,0.02900738025576289,23.793335160003178
12500,1000,10000,3.0,0.05,0.5,6.871818181818181,0.02908028851844772,23.785107748668665
12500,1000,10000,3.0,0.05,0.5,6.972727272727273,0.02915216110782687,23.776930835282105
12500,1000,10000,3.0,0.05,0.5,7.073636363636363,0.029223024064213572,23.768805312852116
12500,1000,10000,3.0,0.05,0.5,7.174545454545454,0.029292902480130632,23.760731965313415
12500,1000,10000,3.0,0.05,0.5,7.275454545454545,0.029361820545703854,23.75271147602267
12500,1000,10000,3.0,0.05,0.5,7.376363636363636,0.029429801591345617,23.744744435582717
12500,1000,10000,3.0,0.05,0.5,7.477272727272727,0.029496868127925225,23.7368313490526
12500,1000,10000,3.0,0.05,0.5,7.578181818181818,0.029563041884601453,23.728972642595767
12500,1000,10000,3.0,0.05,0.5,7.679090909090909,0.029628343844482014,23.72116866961342
12500,1000,10000,3.0,0.05,0.5,7.779999999999999,0.02969279427825904,23.713419716406122
12500,1000,10000,3.0,0.05,0.5,7.880909090909091,0.029756412775958342,23.70572600740274
12500,1000,10000,3.0,0.05,0.5,7.981818181818181,0.02981921827692996,23.698087709991988
12500,1000,10000,3.0,0.05,0.5,8.082727272727272,0.029881229098195895,23.69050493898905
12500,1000,10000,3.0,0.05,0.5,8.183636363636364,0.02994246296126383,23.682977760766672
12500,1000,10000,3.0,0.05,0.5,8.284545454545453,0.030002937017505237,23.67550619707756
12500,1000,10000,3.0,0.05,0.5,8.385454545454545,0.03006266787219173,23.668090228592643
12500,1000,10000,3.0,0.05,0.5,8.486363636363636,0.030121671607272266,23.66072979817751
12500,1000,10000,3.0,0.05,0.5,8.587272727272726,0.03017996380297252,23.653424813927472
12500,1000,10000,3.0,0.05,0.5,8.688181818181818,0.030237559558288184,23.646175151980362
12500,1000,10000,3.0,0.05,0.5,8.789090909090909,0.030294473510439658,23.638980659123625
12500,1000,10000,3.0,0.05,0.5,8.889999999999999,0.03035071985335234,23.631841155211795
12500,1000,10000,3.0,0.05,0.5,8.99090909090909,0.030406312355219962,23.624756435408905
12500,1000,10000,3.0,0.05,0.5,9.091818181818182,0.030461264375205764,23.617726272268605
12500,1000,10000,3.0,0.05,0.5,9.192727272727272,0.030515588879332083,23.610750417664775
12500,1000,10000,3.0,0.05,0.5,9.293636363636365,0.03056929845560562,23.60382860458314
12500,1000,10000,3.0,0.05,0.5,9.394545454545456,0.03062240532842208,23.596960548784637
12500,1000,10000,3.0,0.05,0.5,9.495454545454544,0.03067492137229182,23.590145950349935
12500,1000,10000,3.0,0.05,0.5,9.596363636363636,0.03072685812492366,23.58338449511352
12500,1000,10000,3.0,0.05,0.5,9.697272727272727,0.03077822679970419,23.576675855995763
12500,1000,10000,3.0,0.05,0.5,9.798181818181815,0.030829038297604743,23.570019694240106
12500,1000,10000,3.0,0.05,0.5,9.899090909090908,0.03087930321854763,23.56341566056239
12500,1000,10000,3.0,0.05,0.5,10.0,0.030929031872261786,23.556863396218198
12500,1000,10000,3.0,0.05,2.0,0.01,0.03632691807152034,2.255612348395399
12500,1000,10000,3.0,0.05,2.0,0.1109090909090909,0.037043953806384186,2.268214930895199
12500,1000,10000,3.0,0.05,2.0,0.2118181818181818,0.037663771427040804,2.2787002220750754
12500,1000,10000,3.0,0.05,2.0,0.3127272727272727,0.038206434306542345,2.2875826822110867
12500,1000,10000,3.0,0.05,2.0,0.4136363636363636,0.038686369351779534,2.295205442656072
12500,1000,10000,3.0,0.05,2.0,0.5145454545454545,0.03911436295427257,2.3018116578729244
12500,1000,10000,3.0,0.05,2.0,0.6154545454545455,0.03949871570561056,2.3075812463307757
12500,1000,10000,3.0,0.05,2.0,0.7163636363636363,0.039845960062850176,2.3126516858593438
12500,1000,10000,3.0,0.05,2.0,0.8172727272727273,0.04016133067564469,2.317130658809276
12500,1000,10000,3.0,0.05,2.0,0.9181818181818182,0.040449085459829046,2.321104182867328
12500,1000,10000,3.0,0.05,2.0,1.019090909090909,0.040712732006924976,2.3246420764862323
12500,1000,10000,3.0,0.05,2.0,1.12,0.04095519151973771,2.3278017670015907
12500,1000,10000,3.0,0.05,2.0,1.220909090909091,0.041178920158752616,2.3306310234200707
12500,1000,10000,3.0,0.05,2.0,1.3218181818181818,0.041386000559993405,2.333169966303871
12500,1000,10000,3.0,0.05,2.0,1.4227272727272726,0.04157821197817433,2.3354525769408387
12500,1000,10000,3.0,0.05,2.0,1.5236363636363637,0.041757084808978655,2.3375078507750975
12500,1000,10000,3.0,0.05,2.0,1.6245454545454543,0.041923943498511106,2.3393606925244503
12500,1000,10000,3.0,0.05,2.0,1.7254545454545454,0.04207994068874812,2.3410326201511156
12500,1000,10000,3.0,0.05,2.0,1.8263636363636364,0.04222608466003073,2.3425423250339175
12500,1000,10000,3.0,0.05,2.0,1.9272727272727272,0.0423632615853013,2.343906122378279
12500,1000,10000,3.0,0.05,2.0,2.028181818181818,0.042492253724984844,2.3451383167574447
12500,1000,10000,3.0,0.05,2.0,2.129090909090909,0.042613754414565094,2.346251501273047
12500,1000,10000,3.0,0.05,2.0,2.2299999999999995,0.04272838049534248,2.3472568042558217
12500,1000,10000,3.0,0.05,2.0,2.3309090909090906,0.04283668269017804,2.348164094118374
12500,1000,10000,3.0,0.05,2.0,2.4318181818181817,0.04293915431503523,2.3489821505402846
12500,1000,10000,3.0,0.05,2.0,2.5327272727272723,0.04303623863337054,2.3497188083556675
12500,1000,10000,3.0,0.05,2.0,2.6336363636363638,0.043128335096576785,2.350381079149641
12500,1000,10000,3.0,0.05,2.0,2.7345454545454544,0.04321580466456298,2.350975254532097
12500,1000,10000,3.0,0.05,2.0,2.835454545454545,0.04329897436244217,2.351506994258772
12500,1000,10000,3.0,0.05,2.0,2.936363636363636,0.04337814119948912,2.351981401750343
12500,1000,10000,3.0,0.05,2.0,3.037272727272727,0.04345357555304307,2.352403089075601
12500,1000,10000,3.0,0.05,2.0,3.1381818181818177,0.0435255241013952,2.352776233082621
12500,1000,10000,3.0,0.05,2.0,3.239090909090909,0.043594212374819995,2.35310462405848
12500,1000,10000,3.0,0.05,2.0,3.34,0.043659846981951994,2.353391708055345
12500,1000,10000,3.0,0.05,2.0,3.4409090909090905,0.04372261755904902,2.3536406238256156
12500,1000,10000,3.0,0.05,2.0,3.541818181818181,0.043782698481831014,2.3538542351508096
12500,1000,10000,3.0,0.05,2.0,3.6427272727272726,0.04384025037317462,2.3540351592203335
12500,1000,10000,3.0,0.05,2.0,3.743636363636363,0.043895421434681135,2.354185791611111
12500,1000,10000,3.0,0.05,2.0,3.8445454545454543,0.043948348625798134,2.354308328332691
12500,1000,10000,3.0,0.05,2.0,3.945454545454545,0.043999158710584484,2.3544047853309147
12500,1000,10000,3.0,0.05,2.0,4.046363636363636,0.04404796918922088,2.354477015784205
12500,1000,10000,3.0,0.05,2.0,4.147272727272727,0.04409488912887414,2.354526725477133
12500,1000,10000,3.0,0.05,2.0,4.248181818181818,0.04414001990643624,2.354555486494651
12500,1000,10000,3.0,0.05,2.0,4.349090909090909,0.04418345587389884,2.354564749445901
12500,1000,10000,3.0,0.05,2.0,4.449999999999999,0.04422528495564265,2.354555854397221
12500,1000,10000,3.0,0.05,2.0,4.550909090909091,0.04426558918566466,2.3545300406694456
12500,1000,10000,3.0,0.05,2.0,4.651818181818181,0.04430444519169778,2.3544884556336148
12500,1000,10000,3.0,0.05,2.0,4.752727272727272,0.04434192463227052,2.3544321626215057
12500,1000,10000,3.0,0.05,2.0,4.853636363636364,0.04437809459197427,2.3543621480521812
12500,1000,10000,3.0,0.05,2.0,4.954545454545454,0.04441301793954279,2.3542793278628347
12500,1000,10000,3.0,0.05,2.0,5.055454545454545,0.0444467536527727,2.354184553321009
12500,1000,10000,3.0,0.05,2.0,5.156363636363636,0.044479357113823476,2.354078616285755
12500,1000,10000,3.0,0.05,2.0,5.257272727272727,0.04451088037800738,2.3539622539769955
12500,1000,10000,3.0,0.05,2.0,5.3581818181818175,0.044541372418811224,2.3538361533052536
12500,1000,10000,3.0,0.05,2.0,5.459090909090909,0.044570879351572085,2.353700954807653
12500,1000,10000,3.0,0.05,2.0,5.56,0.04459944463794897,2.3535572562308
12500,1000,10000,3.0,0.05,2.0,5.66090909090909,0.04462710927309167,2.353405615796449
12500,1000,10000,3.0,0.05,2.0,5.761818181818182,0.04465391195719255,2.3532465551817348
12500,1000,10000,3.0,0.05,2.0,5.862727272727272,0.044679889252924467,2.3530805622422166
12500,1000,10000,3.0,0.05,2.0,5.963636363636363,0.044705075730102226,2.352908093502888
12500,1000,10000,3.0,0.05,2.0,6.064545454545455,0.04472950409876283,2.352729576439487
12500,1000,10000,3.0,0.05,2.0,6.165454545454545,0.04475320533173328,2.3525454115700914
12500,1000,10000,3.0,0.05,2.0,6.266363636363636,0.04477620877764293,2.3523559743748406
12500,1000,10000,3.0,0.05,2.0,6.367272727272727,0.04479854226523931,2.3521616170597293
12500,1000,10000,3.0,0.05,2.0,6.468181818181818,0.04482023219977875,2.3519626701788003
12500,1000,10000,3.0,0.05,2.0,6.569090909090908,0.044841303652185874,2.351759444127567
12500,1000,10000,3.0,0.05,2.0,6.67,0.04486178044160752,2.3515522305192254
12500,1000,10000,3.0,0.05,2.0,6.7709090909090905,0.04488168521192505,2.3513413034539954
12500,1000,10000,3.0,0.05,2.0,6.871818181818181,0.04490103950273518,2.35112692069102
12500,1000,10000,3.0,0.05,2.0,6.972727272727273,0.0449198638152598,2.3509093247311923
12500,1000,10000,3.0,0.05,2.0,7.073636363636363,0.04493817767360329,2.3506887438185955
12500,1000,10000,3.0,0.05,2.0,7.174545454545454,0.04495599968173539,2.350465392867428
12500,1000,10000,3.0,0.05,2.0,7.275454545454545,0.04497334757654355,2.3502394743206585
12500,1000,10000,3.0,0.05,2.0,7.376363636363636,0.044990238277268065,2.350011178946075
12500,1000,10000,3.0,0.05,2.0,7.477272727272727,0.04500668793160318,2.349780686574895
12500,1000,10000,3.0,0.05,2.0,7.578181818181818,0.045022711958724856,2.349548166787554
12500,1000,10000,3.0,0.05,2.0,7.679090909090909,0.04503832508948043,2.349313779550955
12500,1000,10000,3.0,0.05,2.0,7.779999999999999,0.045053541403956225,2.3490776758110408
12500,1000,10000,3.0,0.05,2.0,7.880909090909091,0.04506837436662099,2.3488399980442005
12500,1000,10000,3.0,0.05,2.0,7.981818181818181,0.04508283685922469,2.3486008807707237
12500,1000,10000,3.0,0.05,2.0,8.082727272727272,0.04509694121161857,2.3483604510332587
12500,1000,10000,3.0,0.05,2.0,8.183636363636364,0.045110699230648074,2.3481188288429
12500,1000,10000,3.0,0.05,2.0,8.284545454545453,0.04512412222725677,2.347876127595458
12500,1000,10000,3.0,0.05,2.0,8.385454545454545,0.045137221041930096,2.347632454460013
12500,1000,10000,3.0,0.05,2.0,8.486363636363636,0.04515000606859532,2.3473879107419817
12500,1000,10000,3.0,0.05,2.0,8.587272727272726,0.04516248727708662,2.3471425922224185
12500,1000,10000,3.0,0.05,2.0,8.688181818181818,0.04517467423427344,2.3468965894754006
12500,1000,10000,3.0,0.05,2.0,8.789090909090909,0.04518657612394507,2.3466499881650456
12500,1000,10000,3.0,0.05,2.0,8.889999999999999,0.045198201765535254,2.3464028693236134
12500,1000,10000,3.0,0.05,2.0,8.99090909090909,0.04520955963176483,2.346155309612062
12500,1000,10000,3.0,0.05,2.0,9.091818181818182,0.045220657865274974,2.345907381564281
12500,1000,10000,3.0,0.05,2.0,9.192727272727272,0.04523150429431683,2.345659153816162
12500,1000,10000,3.0,0.05,2.0,9.293636363636365,0.04524210644756024,2.345410691320537
12500,1000,10000,3.0,0.05,2.0,9.394545454545456,0.04525247156807823,2.345162055548985
12500,1000,10000,3.0,0.05,2.0,9.495454545454544,0.045262606626559385,2.344913304681371
12500,1000,10000,3.0,0.05,2.0,9.596363636363636,0.04527251833379873,2.344664493783977
12500,1000,10000,3.0,0.05,2.0,9.697272727272727,0.04528221315251143,2.344415674976982
12500,1000,10000,3.0,0.05,2.0,9.798181818181815,0.04529169730851217,2.344166897592
12500,1000,10000,3.0,0.05,2.0,9.899090909090908,0.04530097680129915,2.343918208320329
12500,1000,10000,3.0,0.05,2.0,10.0,0.04531005741407954,2.343669651352522
12500,1000,10000,3.0,0.05,3.0,0.01,0.02269643010074939,0.09390286742945561
12500,1000,10000,3.0,0.05,3.0,0.1109090909090909,0.022959205327656277,0.09359158345647443
12500,1000,10000,3.0,0.05,3.0,0.2118181818181818,0.023184078225327094,0.09332400579972155
12500,1000,10000,3.0,0.05,3.0,0.3127272727272727,0.02338038850661752,0.09309069238459303
12500,1000,10000,3.0,0.05,3.0,0.4136363636363636,0.023554311927560235,0.09288492390649376
12500,1000,10000,3.0,0.05,3.0,0.5145454545454545,0.0237101752385264,0.09270173269632355
12500,1000,10000,3.0,0.05,3.0,0.6154545454545455,0.023851142215767694,0.09253733921162863
12500,1000,10000,3.0,0.05,3.0,0.7163636363636363,0.02397960368087202,0.09238880188939488
12500,1000,10000,3.0,0.05,3.0,0.8172727272727273,0.024097414237327724,0.09225378840013536
12500,1000,10000,3.0,0.05,3.0,0.9181818181818182,0.024206043556171043,0.09213042034362831
12500,1000,10000,3.0,0.05,3.0,1.019090909090909,0.02430667714704,0.09201716450862275
12500,1000,10000,3.0,0.05,3.0,1.12,0.02440028580820261,0.09191275477738081
12500,1000,10000,3.0,0.05,3.0,1.220909090909091,0.02448767487366113,0.09181613482370869
12500,1000,10000,3.0,0.05,3.0,1.3218181818181818,0.02456951998856029,0.09172641528607997
12500,1000,10000,3.0,0.05,3.0,1.4227272727272726,0.02464639364346269,0.0916428412405275
12500,1000,10000,3.0,0.05,3.0,1.5236363636363637,0.0247187852129385,0.09156476714311837
12500,1000,10000,3.0,0.05,3.0,1.6245454545454543,0.02478711633023272,0.09149163728093265
12500,1000,10000,3.0,0.05,3.0,1.7254545454545454,0.024851752850126085,0.09142297034622261
12500,1000,10000,3.0,0.05,3.0,1.8263636363636364,0.024913014274341,0.09135834713827236
12500,1000,10000,3.0,0.05,3.0,1.9272727272727272,0.02497118126171999,0.09129740066658491
12500,1000,10000,3.0,0.05,3.0,2.028181818181818,0.025026501673536393,0.09123980811802519
12500,1000,10000,3.0,0.05,3.0,2.129090909090909,0.025079195484894012,0.09118528428535645
12500,1000,10000,3.0,0.05,3.0,2.2299999999999995,0.0251294588087947,0.09113357615213322
12500,1000,10000,3.0,0.05,3.0,2.3309090909090906,0.02517746721889409,0.09108445840037702
12500,1000,10000,3.0,0.05,3.0,2.4318181818181817,0.02522337851289127,0.09103772966043781
12500,1000,10000,3.0,0.05,3.0,2.5327272727272723,0.02526733502600357,0.09099320936215854
12500,1000,10000,3.0,0.05,3.0,2.6336363636363638,0.025309465579739194,0.09095073507651728
12500,1000,10000,3.0,0.05,3.0,2.7345454545454544,0.025349887132902336,0.09091016025989804
12500,1000,10000,3.0,0.05,3.0,2.835454545454545,0.025388706187843037,0.09087135233083868
12500,1000,10000,3.0,0.05,3.0,2.936363636363636,0.02542601999426198,0.09083419102286455
12500,1000,10000,3.0,0.05,3.0,3.037272727272727,0.02546191758458074,0.09079856696778812
12500,1000,10000,3.0,0.05,3.0,3.1381818181818177,0.02549648066840076,0.09076438047233981
12500,1000,10000,3.0,0.05,3.0,3.239090909090909,0.025529784408464234,0.09073154045774669
12500,1000,10000,3.0,0.05,3.0,3.34,0.025561898096477832,0.0906999635372488
12500,1000,10000,3.0,0.05,3.0,3.4409090909090905,0.02559288574392355,0.0906695732108776
12500,1000,10000,3.0,0.05,3.0,3.541818181818181,0.02562280660038154,0.09064029916031377
12500,1000,10000,3.0,0.05,3.0,3.6427272727272726,0.025651715609787563,0.09061207662948192
12500,1000,10000,3.0,0.05,3.0,3.743636363636363,0.025679663813340747,0.0905848458788626
12500,1000,10000,3.0,0.05,3.0,3.8445454545454543,0.02570669870638136,0.09055855170339729
12500,1000,10000,3.0,0.05,3.0,3.945454545454545,0.0257328645554128,0.09053314300544182
12500,1000,10000,3.0,0.05,3.0,4.046363636363636,0.02575820268049661,0.09050857241550993
12500,1000,10000,3.0,0.05,3.0,4.147272727272727,0.025782751707466016,0.09048479595463729
12500,1000,10000,3.0,0.05,3.0,4.248181818181818,0.025806547793751116,0.09046177273309317
12500,1000,10000,3.0,0.05,3.0,4.349090909090909,0.02582962483106426,0.09043946468091991
12500,1000,10000,3.0,0.05,3.0,4.449999999999999,0.02585201462773599,0.09041783630642194
12500,1000,10000,3.0,0.05,3.0,4.550909090909091,0.025873747073107772,0.09039685447925146
12500,1000,10000,3.0,0.05,3.0,4.651818181818181,0.025894850286061366,0.09037648823520128
12500,1000,10000,3.0,0.05,3.0,4.752727272727272,0.025915350749488485,0.09035670860019221
12500,1000,10000,3.0,0.05,3.0,4.853636363636364,0.02593527343226993,0.09033748843127687
12500,1000,10000,3.0,0.05,3.0,4.954545454545454,0.025954641900132098,0.09031880227275711
12500,1000,10000,3.0,0.05,3.0,5.055454545454545,0.02597347841657711,0.090300626225756
12500,1000,10000,3.0,0.05,3.0,5.156363636363636,0.02599180403493521,0.09028293782978884
12500,1000,10000,3.0,0.05,3.0,5.257272727272727,0.026009638682461218,0.09026571595505797
12500,1000,10000,3.0,0.05,3.0,5.3581818181818175,0.026027001237286008,0.09024894070434965
12500,1000,10000,3.0,0.05,3.0,5.459090909090909,0.02604390959894044,0.09023259332354105
12500,1000,10000,3.0,0.05,3.0,5.56,0.026060380753084967,0.09021665611984502
12500,1000,10000,3.0,0.05,3.0,5.66090909090909,0.026076430831007656,0.09020111238701863
12500,1000,10000,3.0,0.05,3.0,5.761818181818182,0.02609207516438943,0.09018594633684913
12500,1000,10000,3.0,0.05,3.0,5.862727272727272,0.02610732833578175,0.09017114303630898
12500,1000,10000,3.0,0.05,3.0,5.963636363636363,0.026122204225192992,0.09015668834983477
12500,1000,10000,3.0,0.05,3.0,6.064545454545455,0.02613671605313774,0.09014256888624918
12500,1000,10000,3.0,0.05,3.0,6.165454545454545,0.02615087642046655,0.09012877194989395
12500,1000,10000,3.0,0.05,3.0,6.266363636363636,0.026164697345260356,0.09011528549558384
12500,1000,10000,3.0,0.05,3.0,6.367272727272727,0.02617819029704549,0.09010209808704003
12500,1000,10000,3.0,0.05,3.0,6.468181818181818,0.026191366228558645,0.09008919885849
12500,1000,10000,3.0,0.05,3.0,6.569090909090908,0.026204235605269514,0.09007657747915349
12500,1000,10000,3.0,0.05,3.0,6.67,0.026216808432847842,0.09006422412036638
12500,1000,10000,3.0,0.05,3.0,6.7709090909090905,0.02622909428274405,0.09005212942511182
12500,1000,10000,3.0,0.05,3.0,6.871818181818181,0.02624110231603652,0.0900402844797592
12500,1000,10000,3.0,0.05,3.0,6.972727272727273,0.026252841305684005,0.09002868078782009
12500,1000,10000,3.0,0.05,3.0,7.073636363636363,0.02626431965730951,0.09001731024556112
12500,1000,10000,3.0,0.05,3.0,7.174545454545454,0.02627554542862979,0.0900061651193138
12500,1000,10000,3.0,0.05,3.0,7.275454545454545,0.026286526347634794,0.08999523802435289
12500,1000,10000,3.0,0.05,3.0,7.376363636363636,0.02629726982961194,0.08998452190520971
12500,1000,10000,3.0,0.05,3.0,7.477272727272727,0.02630778299310214,0.08997401001731467
12500,1000,10000,3.0,0.05,3.0,7.578181818181818,0.026318072674866123,0.08996369590985906
12500,1000,10000,3.0,0.05,3.0,7.679090909090909,0.026328145443934158,0.08995357340978602
12500,1000,10000,3.0,0.05,3.0,7.779999999999999,0.02633800761480499,0.08994363660682367
12500,1000,10000,3.0,0.05,3.0,7.880909090909091,0.026347665259854946,0.08993387983947998
12500,1000,10000,3.0,0.05,3.0,7.981818181818181,0.026357124221012756,0.08992429768193096
12500,1000,10000,3.0,0.05,3.0,8.082727272727272,0.026366390120751777,0.08991488493173268
12500,1000,10000,3.0,0.05,3.0,8.183636363636364,0.026375468372446136,0.08990563659830061
12500,1000,10000,3.0,0.05,3.0,8.284545454545453,0.026384364190134596,0.08989654789209668
12500,1000,10000,3.0,0.05,3.0,8.385454545454545,0.02639308259773184,0.08988761421447869
12500,1000,10000,3.0,0.05,3.0,8.486363636363636,0.02640162843772423,0.08987883114815895
12500,1000,10000,3.0,0.05,3.0,8.587272727272726,0.026410006379383805,0.08987019444823632
12500,1000,10000,3.0,0.05,3.0,8.688181818181818,0.026418220926532187,0.08986170003375572
12500,1000,10000,3.0,0.05,3.0,8.789090909090909,0.02642627642488332,0.08985334397976343
12500,1000,10000,3.0,0.05,3.0,8.889999999999999,0.0264341770689919,0.08984512250982268
12500,1000,10000,3.0,0.05,3.0,8.99090909090909,0.026441926908832604,0.08983703198895777
12500,1000,10000,3.0,0.05,3.0,9.091818181818182,0.026449529856033095,0.08982906891699972
12500,1000,10000,3.0,0.05,3.0,9.192727272727272,0.026456989689782256,0.08982122992230698
12500,1000,10000,3.0,0.05,3.0,9.293636363636365,0.026464310062433445,0.08981351175583542
12500,1000,10000,3.0,0.05,3.0,9.394545454545456,0.026471494504821717,0.08980591128553525
12500,1000,10000,3.0,0.05,3.0,9.495454545454544,0.02647854643131158,0.08979842549105602
12500,1000,10000,3.0,0.05,3.0,9.596363636363636,0.026485469144591822,0.0897910514587368
12500,1000,10000,3.0,0.05,3.0,9.697272727272727,0.026492265840232142,0.08978378637686704
12500,1000,10000,3.0,0.05,3.0,9.798181818181815,0.026498939611015536,0.08977662753119733
12500,1000,10000,3.0,0.05,3.0,9.899090909090908,0.026505493451059133,0.08976957230068941
12500,1000,10000,3.0,0.05,3.0,10.0,0.02651193025973622,0.0897626181534856
12500,1000,10000,3.0,0.5,0.5,0.01,0.10491292519093194,0.8910546787627609
12500,1000,10000,3.0,0.5,0.5,0.1109090909090909,0.1068738556039867,0.8987517226147388
12500,1000,10000,3.0,0.5,0.5,0.2118181818181818,0.10854814838236104,0.9049870138447925
12500,1000,10000,3.0,0.5,0.5,0.3127272727272727,0.11000991496715191,0.91013078531236
12500,1000,10000,3.0,0.5,0.5,0.4136363636363636,0.1113065325024939,0.9144344780681097
12500,1000,10000,3.0,0.5,0.5,0.5145454545454545,0.112470435298579,0.9180763657656561
12500,1000,10000,3.0,0.5,0.5,0.6154545454545455,0.11352497767897443,0.9211870819604544
12500,1000,10000,3.0,0.5,0.5,0.7163636363636363,0.11448763626287176,0.9238649007547932
12500,1000,10000,3.0,0.5,0.5,0.8172727272727273,0.11537189053236832,0.9261853634579819
12500,1000,10000,3.0,0.5,0.5,0.9181818181818182,0.11618839252063325,0.9282075942907847
12500,1000,10000,3.0,0.5,0.5,1.019090909090909,0.1169457290055362,0.9299785839113026
12500,1000,10000,3.0,0.5,0.5,1.12,0.11765093760823771,0.9315361767660146
12500,1000,10000,3.0,0.5,0.5,1.220909090909091,0.11830986767119984,0.9329112046312267
12500,1000,10000,3.0,0.5,0.5,1.3218181818181818,0.11892743957476397,0.9341290420439765
12500,1000,10000,3.0,0.5,0.5,1.4227272727272726,0.11950783548468076,0.9352107608530977
12500,1000,10000,3.0,0.5,0.5,1.5236363636363637,0.12005464253415006,0.9361740009209226
12500,1000,10000,3.0,0.5,0.5,1.6245454545454543,0.12057096222185422,0.9370336360949137
12500,1000,10000,3.0,0.5,0.5,1.7254545454545454,0.12105949531132172,0.9378022900650947
12500,1000,10000,3.0,0.5,0.5,1.8263636363636364,0.12152260863562551,0.938490740516506
12500,1000,10000,3.0,0.5,0.5,1.9272727272727272,0.12196238831692623,0.9391082390439198
12500,1000,10000,3.0,0.5,0.5,2.028181818181818,0.12238068263589234,0.939662766770257
12500,1000,10000,3.0,0.5,0.5,2.129090909090909,0.12277913691085021,0.9401612403465851
12500,1000,10000,3.0,0.5,0.5,2.2299999999999995,0.12315922213430094,0.9406096792734704
12500,1000,10000,3.0,0.5,0.5,2.3309090909090906,0.12352225867892024,0.9410133427915881
12500,1000,10000,3.0,0.5,0.5,2.4318181818181817,0.12386943607055949,0.9413768426259278
12500,1000,10000,3.0,0.5,0.5,2.5327272727272723,0.12420182959532697,0.9417042364187379
12500,1000,10000,3.0,0.5,0.5,2.6336363636363638,0.12452041433684542,0.9419991056050264
12500,1000,10000,3.0,0.5,0.5,2.7345454545454544,0.12482607711141995,0.9422646206694175
12500,1000,10000,3.0,0.5,0.5,2.835454545454545,0.1251196266714276,0.9425035961031034
12500,1000,10000,3.0,0.5,0.5,2.936363636363636,0.1254018024725405,0.9427185369037249
12500,1000,10000,3.0,0.5,0.5,3.037272727272727,0.1256732822425986,0.9429116780927611
12500,1000,10000,3.0,0.5,0.5,3.1381818181818177,0.12593468854481754,0.9430850184378945
12500,1000,10000,3.0,0.5,0.5,3.239090909090909,0.12618659449250774,0.9432403493423293
12500,1000,10000,3.0,0.5,0.5,3.34,0.12642952874431496,0.943379279684755
12500,1000,10000,3.0,0.5,0.5,3.4409090909090905,0.12666397988650205,0.9435032572518154
12500,1000,10000,3.0,0.5,0.5,3.541818181818181,0.12689040029070303,0.943613587291409
12500,1000,10000,3.0,0.5,0.5,3.6427272727272726,0.12710920952095084,0.9437114486237433
12500,1000,10000,3.0,0.5,0.5,3.743636363636363,0.12732079735186883,0.9437979076731227
12500,1000,10000,3.0,0.5,0.5,3.8445454545454543,0.12752552645016788,0.9438739307232844
12500,1000,10000,3.0,0.5,0.5,3.945454545454545,0.12772373476357216,0.9439403946499333
12500,1000,10000,3.0,0.5,0.5,4.046363636363636,0.12791573765466452,0.943998096343773
12500,1000,10000,3.0,0.5,0.5,4.147272727272727,0.12810182981163165,0.9440477610040283
12500,1000,10000,3.0,0.5,0.5,4.248181818181818,0.12828228696329153,0.944090049454908
12500,1000,10000,3.0,0.5,0.5,4.349090909090909,0.12845736742193076,0.9441255646145509
12500,1000,10000,3.0,0.5,0.5,4.449999999999999,0.12862731347423925,0.9441548572268574
12500,1000,10000,3.0,0.5,0.5,4.550909090909091,0.12879235263788352,0.9441784309506362
12500,1000,10000,3.0,0.5,0.5,4.651818181818181,0.12895269879894383,0.9441967468870167
12500,1000,10000,3.0,0.5,0.5,4.752727272727272,0.12910855324345888,0.9442102276147436
12500,1000,10000,3.0,0.5,0.5,4.853636363636364,0.1292601055946349,0.9442192607933817
12500,1000,10000,3.0,0.5,0.5,4.954545454545454,0.12940753466583144,0.9442242023863319
12500,1000,10000,3.0,0.5,0.5,5.055454545454545,0.129551009238194,0.9442253795485998
12500,1000,10000,3.0,0.5,0.5,5.156363636363636,0.12969068877073142,0.9442230932184088
12500,1000,10000,3.0,0.5,0.5,5.257272727272727,0.12982672404971443,0.9442176204466423
12500,1000,10000,3.0,0.5,0.5,5.3581818181818175,0.12995925778346698,0.9442092164937957
12500,1000,10000,3.0,0.5,0.5,5.459090909090909,0.13008842514792834,0.9441981167203938
12500,1000,10000,3.0,0.5,0.5,5.56,0.13021435428775666,0.9441845382936007
12500,1000,10000,3.0,0.5,0.5,5.66090909090909,0.13033716677721416,0.9441686817299859
12500,1000,10000,3.0,0.5,0.5,5.761818181818182,0.1304569780446136,0.9441507322920024
12500,1000,10000,3.0,0.5,0.5,5.862727272727272,0.13057389776369638,0.9441308612536664
